trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,42,,,0,0,0,0,common,1.0,0.5,0.6931471803599453,0.15,0.0,0.0,0.5433789954337899,,,EXPLOIT
2,42,,,0,1,1,0,common,0.0,0.5,0.6354546081677415,0.255,0.0,0.0,0.5794962364913165,,,EXPLORE
3,42,,,0,1,1,0,common,0.0,0.325,0.4973599657364365,0.276,0.0,0.0,0.6100329171214658,,,EXPLORE
4,42,,,0,1,1,0,common,0.0,0.21125000000000002,0.3963147262721458,0.256575,0.0,0.0,0.6361884525043351,,,EXPLORE
5,42,,,0,0,0,0,common,1.0,0.32499999999999996,0.3343460689263939,0.2771025,0.0,0.0,0.65884152052499,,,EXPLORE
6,42,,,0,1,1,0,common,0.0,0.1373125,0.25044374811925885,0.23516549999999997,0.0,0.0,0.678650554588017,,,EXPLORE
7,42,,,0,1,1,0,common,0.0,0.089253125,0.21984518523769248,0.19139178749999997,0.0,0.0,0.6961186809978029,,,EXPLORE
8,42,,,0,0,0,0,common,1.0,0.21124999999999994,0.20153997950838715,0.1973492512499999,0.0,0.0,0.7116369601865663,,,EXPLORE
9,42,,,0,0,0,0,common,1.0,0.13731249999999995,0.16304552815294204,0.1793382258749999,0.0,0.0,0.7255139427248888,,,EXPLORE
10,42,,,0,0,0,0,common,1.0,0.08925312499999993,0.1414757761950633,0.1523126956124999,0.0,0.0,0.7379963399676884,,,EXPLORE
11,42,,,0,0,0,0,common,1.0,0.05801453125,0.12881153543749538,0.12402324630374993,0.0,0.0,0.7492837770280747,,,EXPLOIT
12,42,,,0,0,0,0,common,0.0,0.9622905546875,0.12112122097250708,0.37550343881887494,0.0,0.0,0.7595395145573263,,,EXPLOIT
13,42,,,0,0,0,0,common,1.0,0.374511139453125,0.3108952527343149,0.37520574900914994,0.0,0.0,0.768898368448788,,,EXPLORE
14,42,,,0,0,0,0,common,0.0,0.7565677593554687,0.22041748236279482,0.48961435211304555,0.0,0.0,0.7774726461630808,,,EXPLORE
15,42,,,0,1,1,0,common,0.0,0.05801453125,0.42261686692166534,0.36013440585413187,0.0,0.0,0.7853566559503021,,,EXPLORE
16,42,,,0,1,1,0,common,0.0,0.037709445312500006,0.4047562125578925,0.2634069176916423,0.0,0.0,0.7926301738076538,,,EXPLORE
17,42,,,0,0,0,0,common,1.0,0.5082309564189453,0.39327389622467246,0.3368541293098332,0.0,0.0,0.7993611388080243,,,EXPLORE
18,42,,,0,0,0,0,common,1.0,0.3303501216723145,0.2546734373083076,0.3349029270185776,0.0,0.0,0.8056077699950546,,,EXPLORE
19,42,,,0,0,0,0,common,0.0,0.7852724209129955,0.18510263121335346,0.47001377518690296,0.0,0.0,0.8114202446680167,,,EXPLORE
20,42,,,0,1,1,0,common,0.0,0.024511139453125004,0.37724840045843244,0.33636298446676954,0.0,0.0,0.8168420405416044,,,EXPLORE
21,42,,,0,1,1,0,common,0.0,0.015932240644531255,0.3699710832138819,0.24023376132009802,0.0,0.0,0.8219110177822814,,,EXPLORE
22,42,,,0,0,0,0,common,1.0,0.4895729264065529,0.3652741223330376,0.3150355108460345,0.0,0.0,0.8266602978975791,,,EXPLORE
23,42,,,0,1,1,0,common,0.0,0.010355956418945315,0.23736027112896,0.2236316445179077,0.0,0.0,0.8311189826247679,,,EXPLORE
24,42,,,0,0,0,0,common,0.0,0.6817775978357405,0.23504216514056064,0.3610754305132575,0.0,0.0,0.8353127458007354,,,EXPLORE
25,42,,,0,0,0,0,common,1.0,0.5568445614067686,0.42025696218845077,0.4198061697813108,0.0,0.0,0.8392643236471925,,,EXPLORE
26,42,,,0,0,0,0,common,1.0,0.36194896491439965,0.26413001259087127,0.4024490083212374,0.0,0.0,0.8429939232467316,,,EXPLORE
27,42,,,0,0,0,0,common,1.0,0.23526682719435976,0.18656663722036848,0.3522943539831741,0.0,0.0,0.8465195647046408,,,EXPLORE
28,42,,,0,0,0,0,common,1.0,0.15292343767633387,0.14678774983392795,0.29248307909112203,0.0,0.0,0.8498573692257001,,,EXPLORE
29,42,,,0,0,0,0,common,1.0,0.09940023448961699,0.1250110223561515,0.23455822571067053,0.0,0.0,0.8530218028239398,,,EXPLORE
30,42,,,0,0,0,0,common,1.0,0.06461015241825108,0.11242431662700483,0.18357380372294468,0.0,0.0,0.8560258834377086,,,EXPLORE
31,42,,,0,0,0,0,common,1.0,0.04199659907186315,0.10485996116079252,0.1411006423276202,0.0,0.0,0.8588813577043002,,,EXPLOIT
32,42,,,0,0,0,0,common,0.0,0.972702210603289,0.10019116978106647,0.3905811128103208,0.0,0.0,0.861598852455913,,,EXPLOIT
33,42,,,0,0,0,0,common,1.0,0.36774356310786216,0.26816726721984996,0.3837298478995832,0.0,0.0,0.8641880050560767,,,EXPLORE
34,42,,,0,0,0,0,common,1.0,0.23903331602011035,0.18858003102282822,0.34032088833574137,0.0,0.0,0.8666575759460368,,,EXPLORE
35,42,,,0,1,1,0,common,0.0,0.006731371672314456,0.1478576205124746,0.24024403333671326,0.0,0.0,0.8690155461710048,,,EXPLORE
36,42,,,0,0,0,0,common,1.0,0.15537165541307174,0.1468279371930798,0.2147823199596208,0.0,0.0,0.8712692021740283,,,EXPLOIT
37,42,,,0,1,1,0,common,1.0,0.9956246084129956,0.12472154738233561,0.4490350064956332,0.0,0.0,0.8734252097554778,,,EXPLORE
38,42,,,0,0,0,0,common,1.0,0.10099157601849662,0.3275734478761418,0.3446219773524922,0.0,0.0,0.8754896787795423,,,EXPLORE
39,42,,,0,0,0,0,common,1.0,0.06564452441202284,0.300191783000861,0.2609287414703514,0.0,0.0,0.8774682199507162,,,EXPLORE
40,42,,,0,0,0,0,common,1.0,0.04266894086781481,0.2831782024118873,0.19545080128959041,0.0,0.0,0.8793659947714084,,,EXPLORE
41,42,,,0,0,0,0,common,1.0,0.027734811564079642,0.27246567009568623,0.14513600437193716,0.0,0.0,0.8811877596173654,,,EXPLORE
42,42,,,0,0,0,0,common,0.0,0.9819723724833482,0.2656517697811417,0.3961869148053605,0.0,0.0,0.8829379047233764,,,EXPLORE
43,42,,,0,0,0,0,common,1.0,0.3617179578858236,0.5533729833089825,0.3858462277294994,0.0,0.0,0.8846204887520197,,,EXPLORE
44,42,,,0,1,1,0,common,0.0,0.35284400453155285,0.441915159124614,0.37594556077011543,0.0,0.0,0.8862392695184605,,,EXPLORE
45,42,,,0,0,0,0,common,0.0,0.7648833273742146,0.33607812189407144,0.49262689075134514,0.0,0.0,0.8877977313609042,,,EXPLORE
46,42,,,0,0,0,0,common,0.0,0.4971741627932395,0.5679284972846715,0.49399107236391343,0.0,0.0,0.8892991095763075,,,EXPLORE
47,42,,,0,0,0,0,common,1.0,0.6768367941843944,0.6758498875078298,0.5488447889100577,0.0,0.0,0.8836264443379406,,,EXPLORE
48,42,,,0,0,0,0,common,1.0,0.4399439162198564,0.5144171855390893,0.5161745271029973,0.0,0.0,0.8774072214120933,,,EXPLORE
49,42,,,0,0,0,0,common,1.0,0.2859635455429067,0.37829506644297484,0.4471112326349701,0.0,0.0,0.8793074630687975,,,EXPLORE
50,42,,,0,1,1,0,common,1.0,0.7706513970544906,0.297736388052373,0.5441732819608263,0.0,0.0,0.8726546372262016,,,EXPLORE
51,42,,,0,1,1,0,common,1.0,0.500923408085419,0.5280969549286108,0.5311983197982041,0.0,0.0,0.8653041675236514,,,EXPLORE
52,42,,,0,1,1,0,common,1.0,0.3256002152555223,0.6555749801284716,0.4695188884353995,0.0,0.0,0.8677230012339074,,,EXPLORE
53,42,,,0,1,1,0,common,0.0,0.7883598600839105,0.6918213902526167,0.5651711799299528,0.0,0.0,0.8598319686414508,,,EXPLORE
54,42,,,0,0,0,0,common,1.0,0.1858763046028894,0.5396083954521647,0.45138271733183377,0.0,0.0,0.8625042381767491,,,EXPLORE
55,42,,,0,0,0,0,common,1.0,0.12081959799187814,0.4824326056194631,0.35221378152984706,0.0,0.0,0.8650512752497354,,,EXPLORE
56,42,,,0,0,0,0,common,1.0,0.07853273869472077,0.44459795923302037,0.27010946867930913,0.0,0.0,0.8674815616608937,,,EXPLORE
57,42,,,0,0,0,0,common,1.0,0.051046280151568535,0.4201723838354945,0.20439051212098694,0.0,0.0,0.8698028303401886,,,EXPLORE
58,42,,,0,0,0,0,common,1.0,0.033180082098519526,0.4044709276607744,0.1530273831142467,0.0,0.0,0.8720221462141613,,,EXPLORE
59,42,,,0,0,0,0,common,1.0,0.021567053364037747,0.39436419203252865,0.11358928418918401,0.0,0.0,0.8741459768155828,,,EXPLORE
60,42,,,0,0,0,0,common,1.0,0.014018584686624536,0.38784302241751945,0.08371807433841616,0.0,0.0,0.8761802541221677,,,EXPLORE
61,42,,,0,0,0,0,common,1.0,0.009112080046305926,0.38362624713828436,0.06133627605078309,0.0,0.0,0.8781304288696603,,,EXPLORE
62,42,,,0,0,0,0,common,1.0,0.005922852030098902,0.3808950562817623,0.04471224884457783,0.0,0.0,0.880001518386536,,,EXPLORE
63,42,,,0,1,1,0,common,0.0,0.5124339090545418,0.3791239990877152,0.185028746907567,0.0,0.0,0.8817981488342741,,,EXPLOIT
64,42,,,0,0,0,0,common,1.0,0.003849853819564264,0.24276699801199492,0.13067507898116615,0.0,0.0,0.8835245926019374,,,EXPLORE
65,42,,,0,0,0,0,common,1.0,0.0025024049827168104,0.24188882150685026,0.09222327678163135,0.0,0.0,0.8851848014914245,,,EXPLOIT
66,42,,,0,0,0,0,common,1.0,0.0016265632387659767,0.24131925562431616,0.06504426271877174,0.0,0.0,0.8867824362360107,,,EXPLOIT
67,42,,,0,0,0,0,common,1.0,0.0010572661051978516,0.2409495655210286,0.045848163734699576,0.0,0.0,0.8883208928162958,,,EXPLOIT
68,42,,,0,0,0,0,common,1.0,0.0006872229683786424,0.24070948993686958,0.0322998815048033,0.0,0.0,0.8898033259717322,,,EXPLOIT
69,42,,,0,0,0,0,common,1.0,0.0004466949294461564,0.24055353502297938,0.022743925532196153,0.0,0.0,0.8912326702503189,,,EXPLOIT
70,42,,,0,0,0,0,common,1.0,0.0002903517041400461,0.24045220413659077,0.01600785338377932,0.0,0.0,0.8926116588920371,,,EXPLOIT
71,42,,,0,0,0,0,common,1.0,0.0001887286076910355,0.2403863558795573,0.011262115950952835,0.0,0.0,0.8939428408017288,,,EXPLOIT
72,42,,,0,1,1,0,common,0.0,0.3330820408854522,0.2403435616186692,0.10780809343130263,0.0,0.0,0.895228595833201,,,EXPLOIT
73,42,,,0,0,0,0,common,0.0,0.9998773264050008,0.17345553675562692,0.3754288633234121,0.0,0.0,0.8964711485773927,,,EXPLORE
74,42,,,0,0,0,0,common,1.0,0.3500797378367495,0.42291551252159854,0.3678241256774133,0.0,0.0,0.8976725808226778,,,EXPLORE
75,42,,,0,0,0,0,common,1.0,0.2275518295938872,0.31985596487843654,0.32574243685235543,0.0,0.0,0.8988348428341437,,,EXPLORE
76,42,,,0,0,0,0,common,1.0,0.14790868923602662,0.26118328220147624,0.2723923125674568,0.0,0.0,0.8999597635804102,,,EXPLORE
77,42,,,0,0,0,0,common,1.0,0.09614064800341726,0.22729533265524732,0.2195168131982449,0.0,0.0,0.9010490600208048,,,EXPLORE
