trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,47,,,0,1,1,0,common,0.0,0.5,0.6931471803599453,0.15,0.0,0.0,0.5433789954337899,,,EXPLOIT
2,47,,,0,0,0,0,common,1.0,0.5,0.6354546081677416,0.255,0.0,0.0,0.5794962364913165,,,EXPLORE
3,47,,,0,0,0,0,common,1.0,0.32499999999999996,0.4973599657364365,0.27599999999999997,0.0,0.0,0.6100329171214658,,,EXPLORE
4,47,,,0,1,1,0,common,1.0,0.675,0.3963147262721458,0.39569999999999994,0.0,0.0,0.6361884525043351,,,EXPLORE
5,47,,,0,0,0,0,common,0.0,0.7887500000000001,0.5994434819992212,0.5136149999999999,0.0,0.0,0.5782706574160696,,,EXPLORE
6,47,,,0,1,1,0,common,0.0,0.56125,0.6884527012746364,0.5279054999999999,0.0,0.0,0.49936849375107345,,,EXPLORE
7,47,,,0,1,1,0,common,0.0,0.36481250000000004,0.6512541270964157,0.47897759999999995,0.0,0.0,0.5428576422691692,,,EXPLORE
8,47,,,0,0,0,0,common,0.0,0.5126875000000001,0.5615878342498812,0.48909057,0.0,0.0,0.5790585618069002,,,EXPLORE
9,47,,,0,1,1,0,common,0.0,0.23712812500000002,0.6750054539215129,0.41350183649999994,0.0,0.0,0.6096602974909919,,,EXPLORE
10,47,,,0,0,0,0,common,1.0,0.666753125,0.6328781078373338,0.4894772230499999,0.0,0.0,0.6358674072297984,,,EXPLORE
11,47,,,0,0,0,0,common,1.0,0.43338953125,0.4415245530347408,0.47265091550999994,0.0,0.0,0.658562051678966,,,EXPLORE
12,47,,,0,0,0,0,common,1.0,0.2817031953125,0.31345299563612544,0.41536659945074994,0.0,0.0,0.678405090841811,,,EXPLORE
13,47,,,0,1,1,0,common,0.0,0.15413328125000003,0.24296836130682303,0.33699660399052495,0.0,0.0,0.6959013837231465,,,EXPLORE
14,47,,,0,0,0,0,common,0.0,0.816892923046875,0.20960749436640136,0.48096549970742997,0.0,0.0,0.7114432547307382,,,EXPLORE
15,47,,,0,1,1,0,common,0.0,0.10018663281250002,0.42523782883463673,0.36673183963895095,0.0,0.0,0.7253401940024977,,,EXPLORE
16,47,,,0,0,0,0,common,1.0,0.46901960001953125,0.3944854672687189,0.39741816775312505,0.0,0.0,0.7378396230694666,,,EXPLORE
17,47,,,0,1,1,0,common,0.0,0.06512131132812501,0.26503465404687276,0.29772911082562503,0.0,0.0,0.7491417118952155,,,EXPLORE
18,47,,,0,1,1,0,common,0.0,0.04232885236328126,0.249529882805044,0.22110903328692189,0.0,0.0,0.7594101447784152,,,EXPLORE
19,47,,,0,0,0,0,common,0.0,0.6951372599873047,0.23980746769628677,0.3633175012970367,0.0,0.0,0.7687800710281886,,,EXPLORE
20,47,,,0,1,1,0,common,1.0,0.9724862459638672,0.4309761299457606,0.5460681246970859,0.0,0.0,0.7456530744519076,,,EXPLORE
21,47,,,0,1,1,0,common,0.0,0.36788394012348635,0.6792464667819206,0.49261286932500603,0.0,0.0,0.7562355835621187,,,EXPLORE
22,47,,,0,0,0,0,common,1.0,0.5481607810082519,0.6102298462550152,0.5092772428299798,0.0,0.0,0.7305525101171053,,,EXPLORE
23,47,,,0,0,0,0,common,1.0,0.3563045076553638,0.4485842907226576,0.46338542227759494,0.0,0.0,0.7425457518304922,,,EXPLORE
24,47,,,0,1,1,0,common,1.0,0.7608754389197339,0.34113972338736365,0.5526324272702365,0.0,0.0,0.7139050791595558,,,EXPLORE
25,47,,,0,0,0,0,common,1.0,0.2315979299759865,0.5718647133198412,0.4563220780819615,0.0,0.0,0.7275493876732635,,,EXPLORE
26,47,,,0,1,1,0,common,0.0,0.505430964702173,0.5026574060773764,0.47105474406802494,0.0,0.0,0.7398330725250352,,,EXPLORE
27,47,,,0,0,0,0,common,0.0,0.8494613455156088,0.3479529582220326,0.5845767245023001,0.0,0.0,0.7105852765082109,,,EXPLORE
28,47,,,0,0,0,0,common,1.0,0.44785012541485425,0.6023184856627288,0.5435587447760664,0.0,0.0,0.6743410092325889,,,EXPLORE
29,47,,,0,0,0,0,common,1.0,0.2911025815196553,0.47024713590338446,0.467821895799143,0.0,0.0,0.6923067236555945,,,EXPLORE
30,47,,,0,0,0,0,common,1.0,0.18921667798777597,0.38037359456518216,0.38424033045573286,0.0,0.0,0.7082412967947007,,,EXPLORE
31,47,,,0,0,0,0,common,1.0,0.12299084069205435,0.3257375924829434,0.3058654835266293,0.0,0.0,0.7224700697288675,,,EXPLORE
32,47,,,0,0,0,0,common,1.0,0.07994404644983533,0.2926977799468885,0.23808905240359107,0.0,0.0,0.7352524230396482,,,EXPLORE
33,47,,,0,1,1,0,common,0.0,0.32853012705641244,0.2724054502354545,0.26522137479943747,0.0,0.0,0.746797686682119,,,EXPLORE
34,47,,,0,0,0,0,common,0.0,0.9480363698076071,0.19942204083901627,0.4700658733018883,0.0,0.0,0.7572766567702464,,,EXPLORE
35,47,,,0,1,1,0,common,0.0,0.21354458258666809,0.450275470523377,0.3931094860873222,0.0,0.0,0.7668300722188864,,,EXPLORE
36,47,,,0,1,1,0,common,0.0,0.13880397868133426,0.3845137039420641,0.3168178338655258,0.0,0.0,0.7755749480615806,,,EXPLORE
37,47,,,0,1,1,0,common,0.0,0.09022258614286727,0.34380605205599807,0.24883925954872824,0.0,0.0,0.7836093721411944,,,EXPLORE
38,47,,,0,0,0,0,common,1.0,0.3837763596250554,0.31857682363918083,0.28932038957162637,0.0,0.0,0.7910161832313176,,,EXPLORE
39,47,,,0,0,0,0,common,1.0,0.24945463375628596,0.22448441806047303,0.2773606628270242,0.0,0.0,0.7978658235234399,,,EXPLORE
40,47,,,0,1,1,0,common,0.0,0.058644680992863726,0.17555389457126477,0.21174586827677605,0.0,0.0,0.8042185739025253,,,EXPLORE
41,47,,,0,0,0,0,common,0.0,0.8378544880584141,0.1654111194011544,0.3995784542112675,0.0,0.0,0.8101263223962121,,,EXPLORE
42,47,,,0,1,1,0,common,0.0,0.03811904264536142,0.35990435851605845,0.29114063074149565,0.0,0.0,0.8156339757151557,,,EXPLORE
43,47,,,0,0,0,0,common,1.0,0.4553945827620308,0.3488586685627222,0.3404168163476562,0.0,0.0,0.8207805951864559,,,EXPLORE
44,47,,,0,0,0,0,common,1.0,0.29600647879532005,0.23239615676636294,0.32709371508195534,0.0,0.0,0.8256003178833005,,,EXPLORE
45,47,,,0,1,1,0,common,0.0,0.024777377719484926,0.17373429750172692,0.2363988138732142,0.0,0.0,0.8301231088919456,,,EXPLORE
46,47,,,0,0,0,0,common,1.0,0.19240421121695805,0.16942521227216523,0.22320043307633736,0.0,0.0,0.8343753797607639,,,EXPLOIT
47,47,,,0,0,0,0,common,1.0,0.12506273729102269,0.1389214850467272,0.19375912434074294,0.0,0.0,0.8383805001034587,,,EXPLORE
48,47,,,0,0,0,0,common,0.0,0.9187092207608353,0.12173887669285866,0.41124415326677066,0.0,0.0,0.842159223289356,,,EXPLORE
49,47,,,0,0,0,0,common,1.0,0.402839006505457,0.30053568977146783,0.4087226092383765,0.0,0.0,0.845730042594306,,,EXPLORE
50,47,,,0,0,0,0,common,1.0,0.26184535422854704,0.2065056019358486,0.36465943273542767,0.0,0.0,0.8491094907139467,,,EXPLORE
51,47,,,0,0,0,0,common,0.0,0.8298005197514444,0.15879624617917307,0.5042017588402327,0.0,0.0,0.8389965967519566,,,EXPLORE
52,47,,,0,0,0,0,common,1.0,0.4606296621615611,0.3460408269486346,0.4911301298366312,0.0,0.0,0.8427410448639057,,,EXPLORE
53,47,,,0,1,1,0,common,0.0,0.0161052955176652,0.22908447730691223,0.34862267954094134,0.0,0.0,0.8462803447097171,,,EXPLORE
54,47,,,0,1,1,0,common,0.0,0.010468442086482382,0.22558122603850966,0.24717640830460363,0.0,0.0,0.8496307413504531,,,EXPLORE
55,47,,,0,0,0,0,common,1.0,0.2994092804050147,0.2233259604543235,0.26284626993472693,0.0,0.0,0.8528068089533355,,,EXPLORE
56,47,,,0,0,0,0,common,1.0,0.19461603226325952,0.16596907617089973,0.2423771986332867,0.0,0.0,0.855821660236712,,,EXPLORE
57,47,,,0,0,0,0,common,1.0,0.1265004209711187,0.1356876267001598,0.20761416533463628,0.0,0.0,0.8586871251810235,,,EXPLORE
58,47,,,0,1,1,0,common,0.0,0.006804487356213548,0.11867606793507016,0.14737126194110944,0.0,0.0,0.8614139041417316,,,EXPLORE
59,47,,,0,0,0,0,common,1.0,0.08222527363122711,0.11781675286131041,0.12782746544814474,0.0,0.0,0.8640116995421525,,,EXPLOIT
60,47,,,0,0,0,0,common,1.0,0.05344642786029763,0.10786116406581976,0.1055131541717906,0.0,0.0,0.8664893295625904,,,EXPLOIT
61,47,,,0,0,0,0,common,1.0,0.0347401781091935,0.10180016030661007,0.08428126135301146,0.0,0.0,0.8688548266332954,,,EXPLOIT
62,47,,,0,0,0,0,common,1.0,0.022581115770975768,0.09802663660214167,0.06577121767840075,0.0,0.0,0.8711155230493229,,,EXPLOIT
63,47,,,0,0,0,0,common,1.0,0.0146777252511342,0.09564208167651109,0.05044316995022078,0.0,0.0,0.8732781256298666,,,EXPLOIT
64,47,,,0,0,0,0,common,0.0,0.9904594785867628,0.09412041679946026,0.3324480625411833,0.0,0.0,0.8753487810234591,,,EXPLOIT
65,47,,,0,0,0,0,common,0.0,0.6437986610813958,0.2585876529023271,0.42585324210324704,0.0,0.0,0.8773331329983975,,,EXPLORE
66,47,,,0,1,1,0,common,0.0,0.004422916781538807,0.4401252798640384,0.29942414450673455,0.0,0.0,0.8792363728429591,,,EXPLORE
67,47,,,0,0,0,0,common,1.0,0.5815308702970927,0.43874538954487047,0.384056162243842,0.0,0.0,0.8810632838231992,,,EXPLORE
68,47,,,0,0,0,0,common,0.0,0.6220049343068897,0.27267186341721966,0.45544079386275627,0.0,0.0,0.8828182804999883,,,EXPLORE
69,47,,,0,1,1,0,common,0.0,0.002874895908000224,0.45139386380088564,0.31967102447632945,0.0,0.0,0.8845054435856845,,,EXPLORE
70,47,,,0,1,1,0,common,0.0,0.0018686823402001458,0.45049410731974887,0.22433032183549065,0.0,0.0,0.8861285509198344,,,EXPLORE
71,47,,,0,1,1,0,common,0.0,0.0012146435211300949,0.4499093534141024,0.15739561834118249,0.0,0.0,0.8876911050588465,,,EXPLORE
72,47,,,0,1,1,0,common,1.0,0.9992104817112655,0.44952930198179736,0.4099400773522074,0.0,0.0,0.889196357903734,,,EXPLORE
73,47,,,0,0,0,0,common,1.0,0.5956967927005217,0.6873937626399562,0.46566709195670164,0.0,0.0,0.8906473327303849,,,EXPLORE
74,47,,,0,1,1,0,common,0.0,0.35051318688767746,0.5724190894667086,0.43112092043599437,0.0,0.0,0.8920468439364511,,,EXPLORE
75,47,,,0,1,1,0,common,0.0,0.22783357147699035,0.4661315616643983,0.37013471574829315,0.0,0.0,0.8933975147762788,,,EXPLORE
76,47,,,0,1,1,0,common,0.0,0.14809182146004374,0.3954858373817046,0.3035218474618183,0.0,0.0,0.8947017933190453,,,EXPLORE
77,47,,,0,1,1,0,common,1.0,0.9037403160509716,0.35156731190109025,0.48358738803856427,0.0,0.0,0.8959619668343693,,,EXPLORE
78,47,,,0,1,1,0,common,1.0,0.5874312054331315,0.6189647516511507,0.5147405332569344,0.0,0.0,0.8908981905556346,,,EXPLORE
79,47,,,0,1,1,0,common,1.0,0.3818302835315355,0.6930894533492875,0.4748674583393147,0.0,0.0,0.892288889630046,,,EXPLORE
80,47,,,0,1,1,0,common,0.0,0.751810315704502,0.6559419111110949,0.5579503155488709,0.0,0.0,0.8868938520769549,,,EXPLORE
81,47,,,0,0,0,0,common,1.0,0.3872029152553391,0.6632594688383799,0.5067260954608113,0.0,0.0,0.8809926148051838,,,EXPLORE
82,47,,,0,0,0,0,common,1.0,0.2516818949159705,0.5745440801660245,0.430212835297359,0.0,0.0,0.8827503686209434,,,EXPLORE
83,47,,,0,0,0,0,common,1.0,0.16359323169538076,0.49937608285697493,0.3502269542167655,0.0,0.0,0.8844401338186451,,,EXPLORE
84,47,,,0,0,0,0,common,1.0,0.10633560060199754,0.44821182462785397,0.2770595481323351,0.0,0.0,0.8860656996406796,,,EXPLORE
85,47,,,0,0,0,0,common,0.0,0.9308818596087016,0.4151578600205997,0.473206241575245,0.0,0.0,0.8876305790167638,,,EXPLORE
86,47,,,0,0,0,0,common,1.0,0.39492679125434393,0.6667678117656419,0.44972240647897466,0.0,0.0,0.8891380333012466,,,EXPLORE
87,47,,,0,0,0,0,common,0.0,0.7432975856846764,0.5785511910846725,0.5377949602406852,0.0,0.0,0.8834502066074816,,,EXPLORE
88,47,,,0,0,0,0,common,1.0,0.5168565693049603,0.6930859498557052,0.5315134429599677,0.0,0.0,0.877213586583006,,,EXPLORE
89,47,,,0,0,0,0,common,1.0,0.3359567700482242,0.6352268889877075,0.4728464410864447,0.0,0.0,0.8791216687882464,,,EXPLORE
90,47,,,0,0,0,0,common,1.0,0.2183719005313458,0.5470455753680772,0.396504078919915,0.0,0.0,0.8809531392126471,,,EXPLORE
91,47,,,0,0,0,0,common,1.0,0.1419417353453748,0.48007729006463296,0.3201353758475529,0.0,0.0,0.8827124340260117,,,EXPLORE
92,47,,,0,0,0,0,common,1.0,0.09226212797449362,0.435657514923368,0.2517734014856351,0.0,0.0,0.8844036535251033,,,EXPLORE
93,47,,,0,1,1,0,common,1.0,0.5113232947920737,0.4071242848513179,0.32963836947756664,0.0,0.0,0.8860305933327662,,,EXPLORE
94,47,,,0,0,0,0,common,1.0,0.05997038318342085,0.5641965331634174,0.2487379735893229,0.0,0.0,0.8875967721827742,,,EXPLORE
95,47,,,0,0,0,0,common,1.0,0.03898074906922355,0.5466832027577263,0.18581080623329307,0.0,0.0,0.8891054567185122,,,EXPLORE
96,47,,,0,1,1,0,common,0.0,0.667639858385152,0.5350319313272538,0.33035952187885076,0.0,0.0,0.8905596836733275,,,EXPLORE
97,47,,,0,0,0,0,common,1.0,0.025337486894995265,0.3319331991383635,0.23885291138369408,0.0,0.0,0.8919622797495022,,,EXPLORE
98,47,,,0,0,0,0,common,1.0,0.016469366481746905,0.32487847170723994,0.1721378479131099,0.0,0.0,0.893315879469694,,,EXPLORE
99,47,,,0,0,0,0,common,1.0,0.010705088213135538,0.32033879950030425,0.12370802000311758,0.0,0.0,0.8946229412380728,,,EXPLORE
100,47,,,0,1,1,0,common,0.0,0.43396590795034884,0.31740776906615725,0.21678538638728695,0.0,0.0,0.895885761817183,,,EXPLORE
101,47,,,0,0,0,0,common,1.0,0.006958307338538083,0.21298165499149713,0.1538372626726623,0.0,0.0,0.8971064893998997,,,EXPLORE
102,47,,,0,0,0,0,common,1.0,0.004522899770049715,0.21154552968897958,0.1090429538018785,0.0,0.0,0.8982871354330128,,,EXPLOIT
103,47,,,0,0,0,0,common,0.0,0.9970601151494677,0.21061609365155812,0.37544810220615527,0.0,0.0,0.899429585329343,,,EXPLOIT
104,47,,,0,0,0,0,common,1.0,0.35191092515284605,0.483089563921971,0.3683869490901625,0.0,0.0,0.9005356081884129,,,EXPLORE
105,47,,,0,0,0,0,common,0.0,0.7712578986506501,0.37447236341636614,0.48924823395830874,0.0,0.0,0.901606865631096,,,EXPLORE
106,47,,,0,1,1,0,common,0.0,0.28207784016772675,0.6055264523864192,0.42709711582113413,0.0,0.0,0.9026449198410573,,,EXPLORE
107,47,,,0,0,0,0,common,1.0,0.49868236587707737,0.5255600539729595,0.44857269083791707,0.0,0.0,0.903651240894844,,,EXPLORE
108,47,,,0,0,0,0,common,0.0,0.6758564621798997,0.3716528488297387,0.5167578222405118,0.0,0.0,0.8992460709925778,,,EXPLORE
109,47,,,0,1,1,0,common,1.0,0.8166494038909776,0.5774894196729684,0.6067252967356516,0.0,0.0,0.8944693445809168,,,EXPLORE
110,47,,,0,0,0,0,common,1.0,0.5606932995830651,0.6913657843938896,0.5929156975898756,0.0,0.0,0.8892722572085522,,,EXPLORE
111,47,,,0,0,0,0,common,1.0,0.36445064472899236,0.6407088406670687,0.5243761817316106,0.0,0.0,0.8835970659168558,,,EXPLORE
112,47,,,0,1,1,0,common,0.0,0.46917788747086453,0.5462174083071326,0.5078166934533868,0.0,0.0,0.8773749446828247,,,EXPLORE
113,47,,,0,0,0,0,common,0.0,0.763107080926155,0.4011932716540372,0.5844038096952172,0.0,0.0,0.870523191305944,,,EXPLORE
114,47,,,0,1,1,0,common,0.0,0.304965626856062,0.6251478001398695,0.5005723548434706,0.0,0.0,0.8629415447678225,,,EXPLORE
115,47,,,0,1,1,0,common,0.0,0.1982276574564403,0.5429356796475142,0.4098689456273615,0.0,0.0,0.8654683551972616,,,EXPLORE
116,47,,,0,1,1,0,common,0.0,0.12884797734668618,0.4820526969290093,0.3255626551431589,0.0,0.0,0.8678797668441209,,,EXPLORE
117,47,,,0,0,0,0,common,1.0,0.5039803973979993,0.4417107846537148,0.379087977819611,0.0,0.0,0.870183394822493,,,EXPLORE
118,47,,,0,0,0,0,common,1.0,0.3275872583086995,0.2948289427672016,0.36363776196633757,0.0,0.0,0.872386198803996,,,EXPLORE
119,47,,,0,0,0,0,common,1.0,0.21293171790065468,0.2175399548880301,0.31842594874663266,0.0,0.0,0.8744945520540072,,,EXPLORE
120,47,,,0,0,0,0,common,0.0,0.8615943833645745,0.17624708064031325,0.4813764791320152,0.0,0.0,0.8765143019221867,,,EXPLORE
121,47,,,0,0,0,0,common,0.0,0.5600363491869734,0.3854880087373885,0.5049744401485027,0.0,0.0,0.8695729764697909,,,EXPLORE
122,47,,,0,1,1,0,common,0.0,0.08375118527534603,0.5576840685374201,0.3786074636865557,0.0,0.0,0.8718022929240671,,,EXPLORE
123,47,,,0,0,0,0,common,0.0,0.36402362697153273,0.5328232866139275,0.3742323126720488,0.0,0.0,0.8739354957629362,,,EXPLORE
124,47,,,0,1,1,0,common,0.0,0.05443827042897492,0.6309300433543197,0.27829409999912663,0.0,0.0,0.8759785685059697,,,EXPLORE
125,47,,,0,0,0,0,common,1.0,0.7633846424685037,0.6182770032554521,0.4238212627399397,0.0,0.0,0.8779370082519863,,,EXPLORE
126,47,,,0,0,0,0,common,1.0,0.4962000176045275,0.3922726074197657,0.445534889199316,0.0,0.0,0.8798158741258566,,,EXPLORE
127,47,,,0,0,0,0,common,1.0,0.3225300114429429,0.2567421904214113,0.40863342587240403,0.0,0.0,0.881619830048103,,,EXPLORE
128,47,,,0,0,0,0,common,1.0,0.20964450743791285,0.18818559596852386,0.3489367503420566,0.0,0.0,0.8833531825885861,,,EXPLORE
129,47,,,0,0,0,0,common,1.0,0.13626892983464334,0.15209523653193763,0.2851364041898326,0.0,0.0,0.8850199145510916,,,EXPLORE
130,47,,,0,0,0,0,common,0.0,0.9114251956074818,0.13192938725182674,0.47302304161512737,0.0,0.0,0.8866237148401603,,,EXPLORE
131,47,,,0,0,0,0,common,1.0,0.40757362285513676,0.31899720232580253,0.45338821598713014,0.0,0.0,0.8881680050816074,,,EXPLORE
132,47,,,0,0,0,0,common,1.0,0.2649228548558389,0.21972682600773558,0.39684860764774277,0.0,0.0,0.8896559634010616,,,EXPLORE
133,47,,,0,0,0,0,common,1.0,0.17219985565629525,0.1689709806284156,0.32945398205030846,0.0,0.0,0.8910905457083145,,,EXPLORE
134,47,,,0,0,0,0,common,0.0,0.8880700938234081,0.14149566733238067,0.4970388155822383,0.0,0.0,0.8924745047874577,,,EXPLORE
135,47,,,0,0,0,0,common,1.0,0.4227544390147847,0.33100234501198794,0.47475350261200217,0.0,0.0,0.8938104074522542,,,EXPLORE
136,47,,,0,0,0,0,common,1.0,0.2747903853596101,0.22576512473532603,0.41476456743628454,0.0,0.0,0.8951006499917111,,,EXPLORE
137,47,,,0,0,0,0,common,1.0,0.17861375048374661,0.17214228560574846,0.34391932235052314,0.0,0.0,0.8963474721014135,,,EXPLORE
138,47,,,0,0,0,0,common,1.0,0.11609893781443525,0.14326492198196966,0.2755732069896968,0.0,0.0,0.8975529694710306,,,EXPLORE
139,47,,,0,0,0,0,common,1.0,0.07546430957938288,0.12681007585831736,0.2155405377666026,0.0,0.0,0.8987191051768284,,,EXPLORE
140,47,,,0,0,0,0,common,1.0,0.04905180122659891,0.11702373582523225,0.16559391680460148,0.0,0.0,0.8998477200094875,,,EXPLOIT
141,47,,,0,0,0,0,common,1.0,0.031883670797289265,0.11102692868071973,0.1254808430024078,0.0,0.0,0.9009405418515236,,,EXPLOIT
142,47,,,0,0,0,0,common,0.0,0.979275613981762,0.10727740029614251,0.381619274296214,0.0,0.0,0.9019991942048106,,,EXPLOIT
143,47,,,0,0,0,0,common,1.0,0.3634708509118547,0.28561376038420694,0.37617474728090616,0.0,0.0,0.9030252039567314,,,EXPLORE
144,47,,,0,0,0,0,common,1.0,0.2362560530927056,0.20288904219650472,0.334199139024446,0.0,0.0,0.9040200084631027,,,EXPLORE
145,47,,,0,1,1,0,common,0.0,0.0353848757788337,0.16003293190212728,0.24455486005076227,0.0,0.0,0.9049849620169851,,,EXPLORE
146,47,,,0,0,0,0,common,0.0,0.8464335654897414,0.1543149925109362,0.425118471682456,0.0,0.0,0.9059213417646127,,,EXPLORE
147,47,,,0,1,1,0,common,0.0,0.023000169256241907,0.3428440548735081,0.3044829809545917,0.0,0.0,0.9068303531227997,,,EXPLORE
148,47,,,0,1,1,0,common,1.0,0.9850498899834428,0.33632230763098114,0.508653053663247,0.0,0.0,0.9026837692147591,,,EXPLORE
149,47,,,0,1,1,0,common,0.0,0.35971757151076217,0.6255381557599382,0.46397240901750153,0.0,0.0,0.9036889110784437,,,EXPLORE
150,47,,,0,0,0,0,common,1.0,0.44981818243166805,0.5269524379650503,0.45972614104175147,0.0,0.0,0.9046637555128247,,,EXPLORE
151,47,,,0,1,1,0,common,0.0,0.2338164214819954,0.38762407495175716,0.39195322517382464,0.0,0.0,0.9056096049758091,,,EXPLORE
152,47,,,0,0,0,0,common,0.0,0.7076181814194158,0.3200968718975132,0.48665271204750193,0.0,0.0,0.9065276884268525,,,EXPLORE
153,47,,,0,1,1,0,common,0.0,0.151980673963297,0.5342151760976228,0.38625110062224044,0.0,0.0,0.9074191664404943,,,EXPLORE
154,47,,,0,1,1,0,common,0.0,0.09878743807614306,0.4874172177148979,0.3000120018584112,0.0,0.0,0.9082851358988221,,,EXPLORE
155,47,,,0,0,0,0,common,1.0,0.5400481820773797,0.45648300302209527,0.3720228559241017,0.0,0.0,0.9091266343027709,,,EXPLORE
156,47,,,0,0,0,0,common,1.0,0.3510313183502969,0.2977500799717221,0.36572539465196024,0.0,0.0,0.909944643737896,,,EXPLORE
157,47,,,0,0,0,0,common,1.0,0.22817035692769294,0.2149670864500829,0.32445888333468004,0.0,0.0,0.9107400945265017,,,EXPLORE
