trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,66,,,0,1,1,0,common,0.0,0.5,0.6931471803599453,0.15,0.0,0.5260663507109005,0.5433789954337899,,,EXPLOIT
2,66,,,0,1,1,0,common,0.0,0.325,0.6354546081677416,0.2025,0.0,0.5493262427328857,0.5794962364913165,,,EXPLOIT
3,66,,,0,1,1,0,common,1.0,0.78875,0.5505918514747258,0.37837499999999996,0.0,0.570208762497792,0.6100329171214658,,,EXPLOIT
4,66,,,0,0,0,0,common,1.0,0.5,0.6928253386665761,0.4148624999999999,0.0,0.5890597666503006,0.6361884525043351,,,EXPLORE
5,66,,,0,1,1,0,common,0.0,0.48731250000000004,0.6273643708018145,0.4365974999999999,0.0,0.6061611288293314,0.65884152052499,,,EXPLOIT
6,66,,,0,1,1,0,common,0.0,0.316753125,0.4900192909554465,0.4006441874999999,0.0,0.621744881595395,0.678650554588017,,,EXPLOIT
7,66,,,0,1,1,0,common,1.0,0.79411046875,0.391671378807426,0.5186840718749999,0.0,0.588016414779616,0.6338013631131773,,,EXPLOIT
8,66,,,0,0,0,0,common,1.0,0.32499999999999996,0.6250697020659953,0.46057885031249984,0.0,0.6052125151732275,0.656764412158471,,,EXPLORE
9,66,,,0,0,0,0,common,1.0,0.21124999999999994,0.5368380343413597,0.38578019521874984,0.0,0.6208787066785186,0.6768268322448214,,,EXPLOIT
10,66,,,0,0,0,0,common,0.0,0.8626875,0.47159721508052815,0.528852386653125,0.0,0.5869989746815899,0.6314550375830811,,,EXPLOIT
11,66,,,0,1,1,0,common,0.0,0.48382819531250004,0.6814527748084503,0.5153451292509375,0.0,0.5469144037121755,0.5719616754564841,,,EXPLORE
12,66,,,0,0,0,0,common,1.0,0.439253125,0.585133600640069,0.4925175279756562,0.0,0.5680378403632701,0.6036271303537757,,,EXPLORE
13,66,,,0,0,0,0,common,1.0,0.28551453125000004,0.45267388110379414,0.4304166289579593,0.0,0.5870954817464484,0.6306758073426123,,,EXPLOIT
14,66,,,0,0,0,0,common,1.0,0.18558444531250007,0.36539498218280436,0.3569669738643215,0.0,0.6043754093705581,0.6540476818845081,,,EXPLOIT
15,66,,,0,0,0,0,common,1.0,0.12062988945312503,0.31289704515919003,0.28606584854096256,0.0,0.6201145194689971,0.6744437750798011,,,EXPLOIT
16,66,,,0,0,0,0,common,1.0,0.07840942814453122,0.2812823381944453,0.22376892242203317,0.0,0.6345094075586715,0.6923975480946342,,,EXPLOIT
17,66,,,0,0,0,0,common,1.0,0.05096612829394531,0.26190082503109374,0.1719280841836068,0.0,0.6477245887837415,0.7083221425831313,,,EXPLOIT
18,66,,,0,0,0,0,common,1.0,0.033127983391064486,0.24981274858452476,0.1302880539458441,0.0,0.6598987850306499,0.7225424919136656,,,EXPLOIT
19,66,,,0,0,0,0,common,1.0,0.021533189204191894,0.2421734193500521,0.09766159452334845,0.0,0.6711497892322282,0.735317669574617,,,EXPLOIT
20,66,,,0,0,0,0,common,1.0,0.01399657298272472,0.23730028773234274,0.07256208806116132,0.0,0.6815782688625406,0.7468567706548085,,,EXPLOIT
21,66,,,0,0,0,0,common,1.0,0.009097772438771079,0.23417185108306962,0.05352279337444425,0.0,0.6912707690552156,0.7573304091629932,,,EXPLOIT
22,66,,,0,0,0,0,common,1.0,0.005913552085201168,0.23215489029781045,0.03924002098767133,0.0,0.7003021051827928,0.7668791810605979,,,EXPLOIT
23,66,,,0,0,0,0,common,1.0,0.003843808855380715,0.2308508462615047,0.02862115734798414,0.0,0.7087372849620438,0.7756199878963604,,,EXPLOIT
24,66,,,0,0,0,0,common,1.0,0.002498475755997487,0.23000616648031993,0.020784352870388142,0.0,0.7166330645926065,0.7836508264968706,,,EXPLOIT
25,66,,,0,0,0,0,common,1.0,0.001624009241398383,0.22945837034934247,0.015036249781691213,0.0,0.7240392177215161,0.7910544619537377,,,EXPLOIT
26,66,,,0,0,0,0,common,0.0,0.9989443939930911,0.22910282913175467,0.3102086930451112,0.0,0.7309995772172566,0.7979012762949212,,,EXPLOIT
27,66,,,0,0,0,0,common,1.0,0.3506861439044908,0.5107927224482924,0.3223519283029251,0.0,0.7375528958328639,0.8042515008896685,,,EXPLOIT
28,66,,,0,0,0,0,common,1.0,0.227945993537919,0.40169523269751495,0.29403014787342324,0.0,0.7437335614572369,0.8101569827138776,,,EXPLOIT
29,66,,,0,1,1,0,common,0.0,0.314488326953125,0.3346198803718551,0.30016760159733374,0.0,0.749572194832078,0.8156625942118354,,,EXPLOIT
30,66,,,0,0,0,0,common,1.0,0.1481648957996473,0.25313724894614664,0.25456678985802783,0.0,0.7550961516667314,0.8208073679269711,,,EXPLOIT
31,66,,,0,0,0,0,common,1.0,0.09630718226977075,0.21997939857318255,0.2070889075815507,0.0,0.7603299465273451,0.8256254166115302,,,EXPLOIT
32,66,,,0,0,0,0,common,0.0,0.937400331524649,0.20027066007901184,0.4261823347644802,0.0,0.7652956123586466,0.8301466846882856,,,EXPLOIT
33,66,,,0,0,0,0,common,0.0,0.6093102154910218,0.44829662723454894,0.48112069898244264,0.0,0.7700130067600487,0.8343975660588779,,,EXPLOIT
34,66,,,0,0,0,0,common,0.0,0.39605164006916416,0.6247628687856153,0.4555999813084591,0.0,0.7745000739945123,0.8384014151935452,,,EXPLOIT
35,66,,,0,0,0,0,common,1.0,0.7425664339550433,0.6875571985597781,0.5416899171024343,0.0,0.7619186694275883,0.8268785363212177,,,EXPLOIT
36,66,,,0,0,0,0,common,1.0,0.4826681820707781,0.5299455040765864,0.5239833965929375,0.0,0.7479992964593974,0.8137292135391652,,,EXPLOIT
37,66,,,0,0,0,0,common,1.0,0.31373431834600574,0.3807197402307944,0.46090867311885797,0.0,0.753607218697006,0.8189993840665915,,,EXPLOIT
38,66,,,0,0,0,0,common,0.0,0.7960726930750963,0.2926016926438444,0.5614578791057294,0.0,0.7387652642476367,0.8046720357831274,,,EXPLOIT
39,66,,,0,1,1,0,common,0.0,0.20441741251953127,0.5298455482888202,0.4543457391298699,0.0,0.7448781161380099,0.8105486044634828,,,EXPLOIT
40,66,,,0,1,1,0,common,0.0,0.13287131813769532,0.4664786327653372,0.3579034128322175,0.0,0.7506544172353493,0.8160281674260577,,,EXPLOIT
41,66,,,0,1,1,0,common,1.0,0.913633643210498,0.42498349152879666,0.5246224819457017,0.0,0.735477249657584,0.8012425744337062,,,EXPLOIT
42,66,,,0,1,1,0,common,1.0,0.5938618680868237,0.6689685158064258,0.5453942977880383,0.0,0.7185151641360876,0.7840613982160279,,,EXPLOIT
43,66,,,0,1,1,0,common,0.0,0.6139897857435646,0.6748480742434562,0.5659729441746961,0.0,0.6994346381219279,0.7638522231893079,,,EXPLOIT
44,66,,,0,1,1,0,common,0.0,0.39909336073331697,0.6658976601221729,0.5159090691422824,0.0,0.6778135361763294,0.7397385518811392,,,EXPLOIT
45,66,,,0,1,1,0,common,0.0,0.25941068447665605,0.5758293280635502,0.4389595537425945,0.0,0.6877687910700973,0.7508637090620395,,,EXPLOIT
46,66,,,0,0,0,0,common,1.0,0.48255274950118743,0.49839912725177227,0.4520375124701723,0.0,0.6970364629850493,0.7609787584186484,,,EXPLOIT
47,66,,,0,0,0,0,common,1.0,0.31365928717577185,0.35058956298176924,0.4105240448818522,0.0,0.7056849861340558,0.7702148486609615,,,EXPLOIT
48,66,,,0,0,0,0,common,1.0,0.2038785366642517,0.26678336902745814,0.348530392416572,0.0,0.7137740051783538,0.7786813668096352,,,EXPLOIT
49,66,,,0,0,0,0,common,1.0,0.13252104883176363,0.22023009112072256,0.2837275893411295,0.0,0.7213557424784948,0.786470272110368,,,EXPLOIT
50,66,,,0,0,0,0,common,1.0,0.08613868174064632,0.19345713167088552,0.22445091706098455,0.0,0.7284761178279099,0.7936594338855749,,,EXPLOIT
51,66,,,0,0,0,0,common,1.0,0.055990143131420145,0.17749558171967067,0.17391268488211523,0.0,0.7351756714148946,0.8003152305493716,,,EXPLOIT
52,66,,,0,0,0,0,common,1.0,0.03639359303542311,0.16771192027756357,0.1326569573281076,0.0,0.7414903292070306,0.8064945937966239,,,EXPLOIT
