trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,43,,,0,0,0,0,common,1.0,0.5,0.6931471803599453,0.15,0.0,0.5260663507109005,0.0,,,EXPLOIT
2,43,,,0,0,0,0,common,1.0,0.32499999999999996,0.6354546081677415,0.20249999999999999,0.0,0.5493262427328857,0.0,,,EXPLOIT
3,43,,,0,0,0,0,common,1.0,0.21124999999999994,0.5505918514747256,0.20512499999999995,0.0,0.570208762497792,0.0,,,EXPLOIT
4,43,,,0,0,0,0,common,0.0,0.8626875,0.4860578635263486,0.40239375,0.0,0.5890597666503006,0.0,,,EXPLOIT
5,43,,,0,0,0,0,common,1.0,0.439253125,0.6858209294008828,0.4134515625,0.0,0.6061611288293314,0.0,,,EXPLORE
6,43,,,0,1,1,0,common,0.0,0.5,0.6089625640736025,0.43941609375,0.0,0.621744881595395,0.0,,,EXPLOIT
7,43,,,0,0,0,0,common,1.0,0.28551453125000004,0.4620822942421826,0.393245625,0.0,0.6360037662619006,0.0,,,EXPLOIT
8,43,,,0,0,0,0,common,1.0,0.18558444531250007,0.3742724164990851,0.33094727109375,0.0,0.6490992118689946,0.0,,,EXPLOIT
9,43,,,0,1,1,0,common,0.0,0.325,0.321091435396036,0.32916308976562497,0.0,0.661167445672263,0.0,,,EXPLOIT
10,43,,,0,0,0,0,common,1.0,0.12062988945312503,0.23948644558569424,0.266603129671875,0.0,0.6723242264513416,0.0,,,EXPLOIT
11,43,,,0,1,1,0,common,0.0,0.21125000000000002,0.21335040802943234,0.24999719077031246,0.0,0.6826685496483146,0.0,,,EXPLOIT
12,43,,,0,0,0,0,common,0.0,0.9215905718554688,0.17300271867327383,0.45147520509585937,0.0,0.6922855757947949,0.0,,,EXPLOIT
13,43,,,0,0,0,0,common,1.0,0.4009661282939453,0.3980769746445999,0.4363224820552851,0.0,0.7012489657746,0.0,,,EXPLOIT
14,43,,,0,0,0,0,common,1.0,0.2606279833910644,0.2849455506645551,0.3836141324560189,0.0,0.7096227585168867,0.0,,,EXPLOIT
15,43,,,0,0,0,0,common,1.0,0.16940818920419187,0.22363695923222596,0.31935234948047075,0.0,0.7174628924103941,0.0,,,EXPLOIT
16,43,,,0,0,0,0,common,1.0,0.11011532298272475,0.18947464128458463,0.2565812415311469,0.0,0.7248184468894128,0.0,,,EXPLOIT
17,43,,,0,1,1,0,common,0.0,0.1373125,0.16961114755833434,0.22080061907180284,0.0,0.7317326624513388,0.0,,,EXPLOIT
18,43,,,0,0,0,0,common,0.0,0.928425040061229,0.1472996412667858,0.43308794536863066,0.0,0.738243783903643,0.0,,,EXPLOIT
19,43,,,0,0,0,0,common,0.0,0.6034762760397988,0.3534784929667432,0.4842044445699811,0.0,0.7443857615773001,0.0,,,EXPLOIT
20,43,,,0,0,0,0,common,1.0,0.6077404205741308,0.5384810215531161,0.521265237371226,0.0,0.72848396178272,0.0,,,EXPLOIT
21,43,,,0,0,0,0,common,1.0,0.395031273373185,0.352245393763745,0.48339504817181367,0.0,0.7351830584540393,0.0,,,EXPLOIT
22,43,,,0,1,1,0,common,0.0,0.089253125,0.24875308161844767,0.36515247122026956,0.0,0.7414972977796721,0.0,,,EXPLOIT
23,43,,,0,1,1,0,common,0.0,0.05801453125,0.22862866820537942,0.2730110892291887,0.0,0.7474586256364405,0.0,,,EXPLOIT
24,43,,,0,0,0,0,common,0.0,0.7432296723074298,0.21621899995686142,0.414076664152661,0.0,0.7530955477753621,0.0,,,EXPLOIT
25,43,,,0,0,0,0,common,0.0,0.48309928699982935,0.4123559733453229,0.4347834510068115,0.0,0.7584335807574011,0.0,,,EXPLOIT
26,43,,,0,0,0,0,common,1.0,0.6859854634501109,0.5609721133026452,0.5101440547398013,0.0,0.7441311193870689,0.0,,,EXPLOIT
27,43,,,0,0,0,0,common,1.0,0.44589055124257215,0.3516806359354301,0.49086800369063255,0.0,0.7499480661419647,0.0,,,EXPLOIT
28,43,,,0,0,0,0,common,1.0,0.2898288583076719,0.23669337760162593,0.4305562600757443,0.0,0.7554520461451325,0.0,,,EXPLOIT
29,43,,,0,0,0,0,common,1.0,0.18838875789998677,0.1782589053459672,0.35790600942301704,0.0,0.7606673988606597,0.0,,,EXPLOIT
30,43,,,0,0,0,0,common,1.0,0.12245269263499137,0.1470089063146538,0.2872700143866093,0.0,0.7656160039865973,0.0,,,EXPLOIT
31,43,,,0,0,0,0,common,1.0,0.07959425021274436,0.12930826111898458,0.22496728513444983,0.0,0.7703175845374871,0.0,,,EXPLOIT
32,43,,,0,0,0,0,common,1.0,0.05173626263828379,0.11882671691800671,0.17299797838560002,0.0,0.7747899661911088,0.0,,,EXPLOIT
33,43,,,0,0,0,0,common,1.0,0.033628570714884454,0.1124231063426802,0.13118715608438533,0.0,0.7790493000896043,0.0,,,EXPLOIT
34,43,,,0,0,0,0,common,1.0,0.021858570964674917,0.10842725333357266,0.0983885805484722,0.0,0.7831102549652036,0.0,,,EXPLOIT
35,43,,,0,0,0,0,common,1.0,0.014208071127038702,0.10589850817723409,0.07313442772204215,0.0,0.7869861834073343,0.0,,,EXPLOIT
36,43,,,0,0,0,0,common,1.0,0.0092352462325751,0.10428330025541732,0.05396467327520203,0.0,0.7906892662424547,0.0,,,EXPLOIT
37,43,,,0,0,0,0,common,1.0,0.006002910051173815,0.10324531202789214,0.03957614430799356,0.0,0.7942306383158739,0.0,,,EXPLOIT
38,43,,,0,0,0,0,common,1.0,0.0039018915332629245,0.10257560927156359,0.02887386847557437,0.0,0.7976204984117607,0.0,,,EXPLOIT
39,43,,,0,0,0,0,common,1.0,0.002536229496620912,0.10214240046969783,0.02097257678188833,0.0,0.8008682055969462,0.0,,,EXPLOIT
40,43,,,0,0,0,0,common,1.0,0.0016485491728035484,0.10186169837381777,0.015175368499162895,0.0,0.8039823639053225,0.0,,,EXPLOIT
41,43,,,0,0,0,0,common,1.0,0.0010715569623223065,0.10167961458137556,0.010944225038110718,0.0,0.8069708969764666,0.0,,,EXPLOIT
42,43,,,0,0,0,0,common,1.0,0.0006965120255094659,0.10156141731791193,0.007869911134330342,0.0,0.8098411140118373,0.0,,,EXPLOIT
43,43,,,0,0,0,0,common,1.0,0.0004527328165812028,0.10148465545692087,0.0056447576390056,0.0,0.8125997682044631,0.0,,,EXPLOIT
44,43,,,0,0,0,0,common,1.0,0.0002942763307778318,0.10143478826871814,0.00403961324653727,0.0,0.8152531086254402,0.0,,,EXPLOIT
45,43,,,0,0,0,0,common,1.0,0.00019127961500564616,0.10140238643111545,0.0028851131570777826,0.0,0.817806926406435,0.0,,,EXPLOIT
46,43,,,0,0,0,0,common,1.0,0.0001243317497536811,0.10138133023565751,0.002056878734880552,0.0,0.8202665959365879,0.0,,,EXPLOIT
47,43,,,0,0,0,0,common,1.0,8.081563733985941e-05,0.10136764582035412,0.0014640598056183441,0.0,0.8226371116906411,0.0,,,EXPLOIT
48,43,,,0,0,0,0,common,0.0,0.9999474698357291,0.10135875184252913,0.3010090828146516,0.0,0.824923121219408,0.0,,,EXPLOIT
49,43,,,0,1,1,0,common,0.0,0.037709445312500006,0.2775705745179394,0.22201919156400612,0.0,0.8271289547611734,0.0,,,EXPLOIT
50,43,,,0,0,0,0,common,1.0,0.35003414460677607,0.2682165413477047,0.2604236774768371,0.0,0.8292586518710341,0.0,,,EXPLOIT
51,43,,,0,0,0,0,common,1.0,0.22752219399440443,0.19196984627512365,0.25055323243210725,0.0,0.8313159854127579,0.0,,,EXPLOIT
52,43,,,0,0,0,0,common,1.0,0.1478894260963629,0.15243088654126036,0.21975409053138395,0.0,0.8333044832129806,0.0,,,EXPLOIT
53,43,,,0,0,0,0,common,1.0,0.09612812696263595,0.13061606831528413,0.18266630146075952,0.0,0.8352274476392251,0.0,,,EXPLOIT
54,43,,,0,0,0,0,common,1.0,0.062483282525713335,0.11794133649634472,0.14661139578024565,0.0,0.8370879733303301,0.0,,,EXPLOIT
55,43,,,0,0,0,0,common,1.0,0.04061413364171362,0.1102978352144498,0.11481221713868604,0.0,0.838888963279553,0.0,,,EXPLOIT
56,43,,,0,0,0,0,common,0.0,0.9736008131328862,0.10556956502006166,0.372448795936946,0.0,0.8406331434461891,0.0,,,EXPLOIT
57,43,,,0,0,0,0,common,1.0,0.36715947146362393,0.2803956335075132,0.3708619985949494,0.0,0.8423230760504129,0.0,,,EXPLOIT
58,43,,,0,0,0,0,common,1.0,0.2386536564513555,0.19810971964635335,0.3311994959518712,0.0,0.8439611716877371,0.0,,,EXPLOIT
59,43,,,0,0,0,0,common,0.0,0.844875123306619,0.15571575542957017,0.4853021841582955,0.0,0.845549700383574,0.0,,,EXPLOIT
60,43,,,0,0,0,0,common,1.0,0.4508311698506977,0.34490237941080243,0.4749608798660162,0.0,0.8470908016945298,0.0,,,EXPLOIT
61,43,,,0,1,1,0,common,0.0,0.024511139453125004,0.23036037110305518,0.3398259577421488,0.0,0.8485864939509745,0.0,,,EXPLOIT
62,43,,,0,0,0,0,common,1.0,0.2930402604029535,0.22502243682892104,0.3257902485403902,0.0,0.8500386827248697,0.0,,,EXPLOIT
63,43,,,0,0,0,0,common,1.0,0.1904761692619198,0.16839465873681272,0.285196024756849,0.0,0.8514491685975705,0.0,,,EXPLOIT
64,43,,,0,0,0,0,common,1.0,0.12380951002024787,0.13832999357014025,0.23678007033586868,0.0,0.8528196542942027,0.0,,,EXPLOIT
65,43,,,0,0,0,0,common,1.0,0.08047618151316116,0.12137371310354206,0.1898889036890564,0.0,0.8541517512440662,0.0,,,EXPLOIT
66,43,,,0,0,0,0,common,1.0,0.052309517983554765,0.1113594103905403,0.14861508797740589,0.0,0.855446985620227,0.0,,,EXPLOIT
67,43,,,0,0,0,0,common,1.0,0.034001186689310625,0.10525139054331956,0.1142309175909773,0.0,0.8567068039059027,0.0,,,EXPLOIT
68,43,,,0,0,0,0,common,0.0,0.9778992286519481,0.10144400445108456,0.3733314109092686,0.0,0.8579325780303407,0.0,,,EXPLOIT
69,43,,,0,1,1,0,common,0.0,0.015932240644531255,0.27226671006050807,0.2661116598298474,0.0,0.859125610112538,0.0,,,EXPLOIT
70,43,,,0,0,0,0,common,1.0,0.3643655013762337,0.2683399644766794,0.2955878122937633,0.0,0.8602871368472997,0.0,,,EXPLOIT
71,43,,,0,0,0,0,common,1.0,0.2368375758945519,0.18934840799886138,0.2779627413739999,0.0,0.861418333564706,0.0,,,EXPLOIT
72,43,,,0,0,0,0,common,1.0,0.15394442433145872,0.14882353640333898,0.24075724626123754,0.0,0.86252031799101,0.0,,,EXPLOIT
73,43,,,0,0,0,0,common,0.0,0.8999361241845518,0.1266454072416139,0.4385109096382318,0.0,0.8635941537362782,0.0,,,EXPLOIT
74,43,,,0,1,1,0,common,0.0,0.010355956418945315,0.3054312195477095,0.31006442367244585,0.0,0.8646408535316563,0.0,,,EXPLOIT
75,43,,,0,1,1,0,common,0.0,0.006731371672314456,0.30267550304568025,0.2190645080724064,0.0,0.8656613822369842,0.0,,,EXPLOIT
76,43,,,0,0,0,0,common,1.0,0.4150415192800413,0.3008925593875829,0.27785761143469684,0.0,0.866656659637545,0.0,,,EXPLOIT
77,43,,,0,0,0,0,common,0.0,0.7302230124679732,0.20432251203078375,0.4135672317446797,0.0,0.8676275630469952,0.0,,,EXPLOIT
78,43,,,0,0,0,0,common,1.0,0.5253550418958175,0.3906699418041523,0.447103574790021,0.0,0.8685749297319678,0.0,,,EXPLOIT
79,43,,,0,1,1,0,common,0.0,0.004375391587004396,0.24864198239411966,0.314285119829116,0.0,0.8694995591724426,0.0,,,EXPLOIT
80,43,,,0,0,0,0,common,1.0,0.3414807772322813,0.2476265975420272,0.3224438170500656,0.0,0.8704022151707141,0.0,,,EXPLOIT
81,43,,,0,0,0,0,common,1.0,0.22196250520098282,0.17759751277733782,0.29229942349534077,0.0,0.8712836278206623,0.0,,,EXPLOIT
