seed,trial,path_choice,reward_total,junction_pause_duration,reorientation_count,retreat_return_count,commit_latency,commit_reason,junction_deliberation_proxy,mode_at_junction,final_mode,one_shot_fired,config_name,ablation_name
42,0,covered,0.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
42,1,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,2,covered,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,3,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,4,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,5,open,0.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
42,6,open,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
42,7,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
42,8,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,9,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,10,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,11,open,0.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
42,12,open,1.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
42,13,covered,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,14,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,15,covered,1.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
42,16,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
42,17,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
42,18,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
42,19,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,20,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
42,21,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,22,open,0.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
42,23,open,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
42,24,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,25,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
42,26,open,1.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
42,27,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,28,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
42,29,open,1.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
