seed,trial,path_choice,reward_total,junction_pause_duration,reorientation_count,retreat_return_count,commit_latency,junction_deliberation_proxy,mode_at_junction,final_mode,one_shot_fired,config_name,ablation_name
45,0,covered,1.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,1,covered,1.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,2,covered,0.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,3,open,0.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,4,open,1.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,5,covered,0.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,6,open,0.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,7,covered,1.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,8,open,1.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,9,open,1.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,10,covered,1.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,11,open,0.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,12,covered,0.0,7,2,0,6,6.02535169073515,explore,exploit,False,stage3_1a,full
45,13,open,1.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,14,open,0.0,7,4,0,6,8.02535169073515,explore,exploit,False,stage3_1a,full
45,15,open,1.0,7,2,0,6,6.02535169073515,explore,exploit,False,stage3_1a,full
45,16,open,0.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,17,covered,0.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,18,open,1.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,19,covered,1.0,7,2,0,6,6.02535169073515,explore,exploit,False,stage3_1a,full
45,20,open,1.0,7,3,0,6,7.02535169073515,explore,exploit,False,stage3_1a,full
45,21,covered,1.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,22,covered,0.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
45,23,open,1.0,7,4,0,6,8.02535169073515,explore,exploit,False,stage3_1a,full
45,24,open,0.0,7,4,0,6,8.02535169073515,explore,exploit,False,stage3_1a,full
45,25,covered,1.0,5,2,0,4,5.401197381662155,explore,exploit,False,stage3_1a,full
45,26,covered,1.0,7,3,0,6,7.02535169073515,explore,exploit,False,stage3_1a,full
45,27,open,1.0,7,4,0,6,8.02535169073515,explore,exploit,False,stage3_1a,full
45,28,open,1.0,7,3,0,6,7.02535169073515,explore,exploit,False,stage3_1a,full
45,29,covered,1.0,4,0,0,3,2.995732273553991,explore,exploit,False,stage3_1a,full
