trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,64,,,0,1,1,0,common,0.0,0.5,0.6931471803599453,0.15,0.0,0.5260663507109005,0.0,,,EXPLOIT
2,64,,,0,0,0,0,common,1.0,0.5,0.6354546081677416,0.255,0.0,0.5493262427328857,0.0,,,EXPLOIT
3,64,,,0,0,0,0,common,1.0,0.32499999999999996,0.4973599657364365,0.27599999999999997,0.0,0.570208762497792,0.0,,,EXPLOIT
4,64,,,0,0,0,0,common,1.0,0.21124999999999994,0.3963147262721458,0.25657499999999994,0.0,0.5890597666503006,0.0,,,EXPLOIT
5,64,,,0,0,0,0,common,0.0,0.8626875,0.33434606892639385,0.43840874999999996,0.0,0.6061611288293314,0.0,,,EXPLOIT
6,64,,,0,0,0,0,common,1.0,0.439253125,0.5932338645417383,0.43866206249999995,0.0,0.621744881595395,0.0,,,EXPLOIT
7,64,,,0,0,0,0,common,0.0,0.71448546875,0.4620822942421826,0.5214090843749999,0.0,0.588016414779616,0.0,,,EXPLOIT
8,64,,,0,1,1,0,common,0.0,0.325,0.6557343823501359,0.4624863590624999,0.0,0.6052125151732275,0.0,,,EXPLORE
9,64,,,0,1,1,0,common,1.0,0.78875,0.5797051609199555,0.5603654513437499,0.0,0.5685337306603988,0.0,,,EXPLOIT
10,64,,,0,1,1,0,common,1.0,0.5126875,0.6920997385634269,0.5460620659406249,0.0,0.5248280875913465,0.0,,,EXPLORE
11,64,,,0,1,1,0,common,0.0,0.6667531250000001,0.6175145084124021,0.5822693836584374,0.0,0.4718653369713406,0.0,,,EXPLORE
12,64,,,0,0,0,0,common,1.0,0.5355844453125,0.6912256522704838,0.5682639021546562,0.0,0.4063597564367475,0.0,,,EXPLORE
13,64,,,0,0,0,0,common,1.0,0.34812988945312495,0.6060784148539539,0.5022236983441968,0.0,0.32326198098345843,0.0,,,EXPLORE
