trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,66,,,0,1,0,1,rare,1.0,0.5,0.6931471803599453,0.15,0.0,0.5,0.0,,,EXPLOIT
2,66,,,0,1,1,0,common,0.0,0.5,0.6354546081677415,0.255,0.0,0.5260663507109005,0.0,,,EXPLOIT
3,66,,,0,1,1,1,common,1.0,0.5,0.6856999791554921,0.3285,0.0,0.5493262427328857,0.0,,,EXPLOIT
4,66,,,0,1,1,1,common,1.0,0.32499999999999996,0.6578897610714223,0.32744999999999996,0.0,0.570208762497792,0.0,,,EXPLOIT
5,66,,,0,0,1,1,rare,0.0,0.7887500000000001,0.5719448074972362,0.4658399999999999,0.0,0.5890597666503006,0.0,,,EXPLOIT
6,66,,,0,1,0,0,rare,1.0,0.5,0.41897844907245035,0.47608799999999996,0.0,0.6061611288293314,0.0,,,EXPLORE
7,66,,,0,1,1,1,common,1.0,0.4873124999999999,0.3480058797281372,0.47945534999999995,0.0,0.621744881595395,0.0,,,EXPLOIT
8,66,,,0,1,0,1,rare,0.0,0.675,0.30527049806551626,0.538118745,0.0,0.6360037662619006,0.0,,,EXPLOIT
9,66,,,0,1,0,0,rare,1.0,0.32499999999999996,0.5743537029821153,0.47418312149999997,0.0,0.6047131413982115,0.0,,,EXPLOIT
10,66,,,0,1,1,1,common,0.0,0.683246875,0.4480478802995367,0.5369022475499999,0.0,0.6204228131231135,0.0,,,EXPLOIT
11,66,,,0,0,0,1,common,0.0,0.4387500000000001,0.6503073960863912,0.5074565732849999,0.0,0.5864633192229927,0.0,,,EXPLORE
12,66,,,0,0,0,0,common,1.0,0.21124999999999994,0.5715496653855286,0.4185946012994999,0.0,0.5462760998462907,0.0,,,EXPLORE
13,66,,,0,0,1,1,rare,0.0,0.44411046875000004,0.6928246407208801,0.4262493615346499,0.0,0.5674635133961412,0.0,,,EXPLOIT
14,66,,,0,1,0,0,rare,1.0,0.13731249999999995,0.6456871094193,0.33956830307425484,0.0,0.5865759988272594,0.0,,,EXPLOIT
