trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,70,,,0,1,1,1,common,1.0,0.5,0.6931471803599453,0.15,0.0,0.5,0.0,,,EXPLOIT
2,70,,,0,1,1,0,common,1.0,0.5,0.6354546081677415,0.255,0.0,0.5260663507109005,0.0,,,EXPLOIT
3,70,,,0,0,0,0,common,1.0,0.5,0.5505918514747256,0.3285,0.0,0.5493262427328857,0.0,,,EXPLOIT
4,70,,,0,0,0,0,common,1.0,0.32499999999999996,0.6679236599597097,0.32744999999999996,0.0,0.570208762497792,0.0,,,EXPLOIT
5,70,,,0,0,0,0,common,1.0,0.21124999999999994,0.6931471803599453,0.2925899999999999,0.0,0.5890597666503006,0.0,,,EXPLOIT
6,70,,,0,1,0,0,rare,1.0,0.13731249999999995,0.6823320630543122,0.24600674999999989,0.0,0.6061611288293314,0.0,,,EXPLOIT
7,70,,,0,0,0,0,common,1.0,0.08925312499999993,0.6931471803599453,0.1989806624999999,0.0,0.621744881595395,0.0,,,EXPLOIT
8,70,,,0,1,1,0,common,1.0,0.32499999999999996,0.6885490249527964,0.2367864637499999,0.0,0.6360037662619006,0.0,,,EXPLOIT
9,70,,,0,0,0,0,common,0.0,0.94198546875,0.6931471803599453,0.44834616524999993,0.0,0.6490992118689946,0.0,,,EXPLOIT
10,70,,,0,1,1,0,common,0.0,0.7887500000000001,0.5248687261786306,0.550467315675,0.0,0.661167445672263,0.0,,,EXPLOIT
11,70,,,0,0,0,1,common,0.0,0.5,0.6931471803599453,0.5353271209724999,0.0,0.6339406127266924,0.0,,,EXPLOIT
12,70,,,0,1,1,1,common,1.0,0.32499999999999996,0.6141352631162085,0.47222898468074986,0.0,0.6023033323379181,0.0,,,EXPLOIT
13,70,,,0,1,0,0,rare,1.0,0.38770944531249996,0.4973599657364365,0.44687312287027486,0.0,0.6182236236222215,0.0,,,EXPLOIT
14,70,,,0,0,1,1,rare,0.0,0.7887500000000001,0.41461360253617796,0.5494361860091924,0.0,0.6327770117699042,0.0,,,EXPLOIT
15,70,,,0,0,0,0,common,1.0,0.25201113945312503,0.30322707875959576,0.46020867204237215,0.0,0.6009433151472614,0.0,,,EXPLORE
16,70,,,0,0,1,0,rare,0.0,0.5126875000000001,0.5281032473316418,0.4759523204296605,0.0,0.6169830570137662,0.0,,,EXPLOIT
17,70,,,0,0,0,0,common,1.0,0.16380724064453123,0.370016764892086,0.3823087964941217,0.0,0.6316408778284326,0.0,,,EXPLOIT
18,70,,,0,1,1,1,common,1.0,0.4873124999999999,0.5734115996020834,0.4138099075458852,0.0,0.645087342209784,0.0,,,EXPLOIT
19,70,,,0,1,1,1,common,0.0,0.683246875,0.5225807306711119,0.4946409977821196,0.0,0.6574660550233707,0.0,,,EXPLOIT
20,70,,,0,1,0,1,rare,0.0,0.325,0.6929223269997495,0.44374869844748377,0.0,0.6688987855512036,0.0,,,EXPLOIT
21,70,,,0,1,1,1,common,1.0,0.55588953125,0.6249156578725813,0.4773909482882386,0.0,0.6794894657365435,0.0,,,EXPLOIT
22,70,,,0,1,1,1,common,0.0,0.6386718046875,0.6916598558057127,0.525775205208017,0.0,0.6893273409377428,0.0,,,EXPLOIT
23,70,,,0,0,0,1,common,0.0,0.21125000000000002,0.6319626563263949,0.4314176436456119,0.0,0.6662922256917854,0.0,,,EXPLOIT
24,70,,,0,1,1,1,common,0.0,0.41513667304687496,0.6925182453975793,0.4265333524659908,0.0,0.6770722047937913,0.0,,,EXPLOIT
25,70,,,0,1,1,1,common,0.0,0.2698388374804688,0.6663398880612694,0.3795249979703341,0.0,0.6870795913989732,0.0,,,EXPLOIT
26,70,,,0,1,1,1,common,0.0,0.1753952443623047,0.6155445318303681,0.3182860718879253,0.0,0.6963941146462501,0.0,,,EXPLOIT
27,70,,,0,0,0,0,common,0.0,0.8935252935810547,0.5724390276343432,0.49085783839586405,0.0,0.7050848984957385,0.0,,,EXPLOIT
28,70,,,0,1,0,1,rare,0.0,0.1373125,0.6588007028815102,0.3847942368771048,0.0,0.7132121683031288,0.0,,,EXPLOIT
29,70,,,0,1,1,1,common,1.0,0.885993091164502,0.6382397267699322,0.535153893163324,0.0,0.7208286381250955,0.0,,,EXPLOIT
30,70,,,0,0,0,0,common,1.0,0.4192085591723145,0.6470768738571017,0.5003702929660211,0.0,0.7020447785714607,0.0,,,EXPLOIT
31,70,,,0,0,0,0,common,1.0,0.2724855634620045,0.6691819768451241,0.43200487411481603,0.0,0.6807811335820103,0.0,,,EXPLOIT
32,70,,,0,0,0,0,common,1.0,0.17711561625030292,0.5547041604269346,0.35553809675546205,0.0,0.6905289914854083,0.0,,,EXPLOIT
33,70,,,0,0,0,0,common,1.0,0.1151251505626969,0.4559594471238718,0.28341421289763247,0.0,0.6996101465667167,0.0,,,EXPLOIT
34,70,,,0,0,1,1,rare,1.0,0.5758955092569262,0.3913904354859761,0.3711586018054206,0.0,0.7080903215019096,0.0,,,EXPLOIT
35,70,,,0,0,1,1,rare,1.0,0.3743320810170021,0.3512210219797897,0.37211064556889506,0.0,0.716026875702973,0.0,,,EXPLOIT
36,70,,,0,0,0,0,common,0.0,0.925168652134247,0.326238637716257,0.5380280475385006,0.0,0.7234700946045893,0.0,,,EXPLOIT
