trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,44,,,0,0,0,1,common,0.0,0.5,0.6931471803599453,0.15,0.0,0.5,0.0,,,EXPLOIT
2,44,,,0,1,1,0,common,0.0,0.5,0.6354546081677416,0.255,0.0,0.5260663507109005,0.0,,,EXPLOIT
3,44,,,0,1,0,0,rare,0.0,0.5,0.6931471803599453,0.3285,0.0,0.5493262427328857,0.0,,,EXPLOIT
4,44,,,0,1,0,0,rare,1.0,0.675,0.6679236599597098,0.43245,0.0,0.570208762497792,0.0,,,EXPLOIT
5,44,,,0,1,1,0,common,0.0,0.325,0.643108341319719,0.400215,0.0,0.5890597666503006,0.0,,,EXPLORE
6,44,,,0,1,1,1,common,1.0,0.5,0.693011176965133,0.4301505,0.0,0.6061611288293314,0.0,,,EXPLOIT
7,44,,,0,1,0,0,rare,1.0,0.43875,0.5969073405600267,0.43273035,0.0,0.621744881595395,0.0,,,EXPLOIT
8,44,,,0,1,1,1,common,1.0,0.32499999999999996,0.4649095088107524,0.40041124499999997,0.0,0.6360037662619006,0.0,,,EXPLOIT
9,44,,,0,1,0,0,rare,1.0,0.2851874999999999,0.3760163727741085,0.3658441214999999,0.0,0.6490992118689946,0.0,,,EXPLOIT
10,44,,,0,1,1,1,common,1.0,0.21124999999999994,0.3221401456913647,0.3194658850499999,0.0,0.661167445672263,0.0,,,EXPLOIT
11,44,,,0,1,1,1,common,1.0,0.13731249999999995,0.2895923642637728,0.2648198695349999,0.0,0.6723242264513416,0.0,,,EXPLOIT
12,44,,,0,1,0,0,rare,0.0,0.814628125,0.2696090457676304,0.42976234617449993,0.0,0.6826685496483146,0.0,,,EXPLOIT
13,44,,,0,1,0,0,rare,1.0,0.47049171874999995,0.5482681118594234,0.44198115794714987,0.0,0.6922855757947949,0.0,,,EXPLOIT
14,44,,,0,1,1,1,common,0.0,0.9107468750000001,0.4297299114430315,0.5826108730630049,0.0,0.7012489657746,0.0,,,EXPLOIT
15,44,,,0,0,1,1,rare,1.0,0.40801453124999987,0.6427206994720763,0.5302319705191033,0.0,0.6798766689823982,0.0,,,EXPLOIT
16,44,,,0,1,0,0,rare,1.0,0.30581961718749995,0.6825225654634857,0.4629082645196223,0.0,0.6554763191947173,0.0,,,EXPLOIT
17,44,,,0,0,0,0,common,1.0,0.19878275117187494,0.6711974853379389,0.38367061051529805,0.0,0.667058707031942,0.0,,,EXPLOIT
18,44,,,0,1,1,1,common,1.0,0.2652094453124999,0.6886305207046427,0.3481322609544586,0.0,0.6777828566020818,0.0,,,EXPLOIT
19,44,,,0,1,0,0,rare,0.0,0.8707912117382812,0.6837539458016098,0.5049299461896053,0.0,0.6877402663832579,0.0,,,EXPLOIT
20,44,,,0,1,1,1,common,0.0,0.827613860546875,0.6153710054468753,0.6017351204967861,0.0,0.6644787998728355,0.0,,,EXPLOIT
21,44,,,0,0,1,0,rare,0.0,0.21125000000000002,0.4672518979428374,0.4845895843477503,0.0,0.6377642666204765,0.0,,,EXPLOIT
22,44,,,0,1,1,0,common,0.0,0.1373125,0.6587201894437715,0.3804064590434252,0.0,0.6507193127163929,0.0,,,EXPLOIT
23,44,,,0,0,0,0,common,1.0,0.4339857123701172,0.5826644125622857,0.3964802350414327,0.0,0.6626632236930134,0.0,,,EXPLOIT
24,44,,,0,0,0,0,common,1.0,0.2820907130405762,0.4199308837305787,0.36216337844117574,0.0,0.6737093943721624,0.0,,,EXPLOIT
25,44,,,0,0,0,0,common,1.0,0.1833589634763746,0.3177866527999343,0.3085220539517354,0.0,0.6839548752940856,0.0,,,EXPLOIT
26,44,,,0,0,1,1,rare,1.0,0.46205099064453115,0.2596937143226974,0.3545807349595741,0.0,0.6934832150623199,0.0,,,EXPLOIT
27,44,,,0,0,0,0,common,0.0,0.8808166737403565,0.22614066004689212,0.5124515165938088,0.0,0.7023667294695672,0.0,,,EXPLOIT
28,44,,,0,0,1,1,rare,1.0,0.3003331439189453,0.4771396653325596,0.44881600479134975,0.0,0.6811469569767528,0.0,,,EXPLOIT
29,44,,,0,0,1,1,rare,0.0,0.8047834564526856,0.35126191332201634,0.5556062402897505,0.0,0.69086939147023,0.0,,,EXPLOIT
30,44,,,0,0,1,1,rare,1.0,0.47689075330575437,0.5737223897305932,0.5319915941945517,0.0,0.6680530812114543,0.0,,,EXPLOIT
31,44,,,0,0,0,0,common,0.0,0.5725308379312317,0.413484125982879,0.5441533673155556,0.0,0.6418856998966719,0.0,,,EXPLOIT
32,44,,,0,0,1,1,rare,1.0,0.3099789896487404,0.6097801220104515,0.473901054015511,0.0,0.6115721213050225,0.0,,,EXPLOIT
33,44,,,0,0,1,1,rare,1.0,0.20148634327168125,0.4407474798832258,0.3921766407923621,0.0,0.626689560581,0.0,,,EXPLOIT
34,44,,,0,0,0,0,common,1.0,0.6278549553446994,0.32981255377493174,0.46288013515806326,0.0,0.6405396945230961,0.0,,,EXPLOIT
35,44,,,0,0,0,0,common,0.0,0.5918942790259454,0.2665402329263885,0.5015843783184278,0.0,0.653274853575391,0.0,,,EXPLOIT
36,44,,,0,0,0,0,common,1.0,0.6152687186331355,0.5125950526570453,0.53568968041284,0.0,0.624805963861642,0.0,,,EXPLOIT
37,44,,,0,1,1,1,common,1.0,0.13096612312659284,0.37294427280517867,0.41427261322696585,0.0,0.5916091513151894,0.0,,,EXPLOIT
38,44,,,0,0,0,0,common,0.0,0.6000753328884619,0.6076522167989649,0.47001342912541466,0.0,0.6084800626745139,0.0,,,EXPLOIT
39,44,,,0,1,0,0,rare,1.0,0.6099510336224997,0.6912458499305526,0.5119947104745401,0.0,0.6238631538874416,0.0,,,EXPLOIT
40,44,,,0,0,1,1,rare,1.0,0.08512798003228539,0.6125827464376581,0.3839346913418637,0.0,0.5905030772684041,0.0,,,EXPLORE
41,44,,,0,1,0,0,rare,0.0,0.6035318281453752,0.6923429849664962,0.4498138323829171,0.0,0.6074737908911213,0.0,,,EXPLOIT
42,44,,,0,1,1,1,common,1.0,0.05533318702098555,0.6093898489871452,0.3314696387743376,0.0,0.6229438059518368,0.0,,,EXPLOIT
43,44,,,0,0,0,0,common,0.0,0.3922956882944939,0.6926381918509907,0.3497174536303845,0.0,0.6371030663766917,0.0,,,EXPLOIT
44,44,,,0,0,0,0,common,1.0,0.7450078026085789,0.6114703357901308,0.46830455832384277,0.0,0.6501107592057133,0.0,,,EXPLOIT
45,44,,,0,1,1,1,common,0.0,0.9640334284363594,0.6930035315456268,0.6170232193575977,0.0,0.6621012978317441,0.0,,,EXPLOIT
46,44,,,0,1,1,0,common,0.0,0.089253125,0.6101201602333276,0.4586921910503184,0.0,0.6350194673266824,0.0,,,EXPLORE
47,44,,,0,0,0,1,common,1.0,0.675,0.4913606676571386,0.5235845337352228,0.0,0.6481937220994515,0.0,,,EXPLOIT
48,44,,,0,0,1,1,rare,1.0,0.3733782715163664,0.3751652453584432,0.47852265506956587,0.0,0.61890951227666,0.0,,,EXPLOIT
49,44,,,0,0,1,1,rare,1.0,0.24269587648563817,0.3059525479642823,0.40777462149438753,0.0,0.6334053126683058,0.0,,,EXPLOIT
50,44,,,0,0,0,0,common,1.0,0.48425507169557636,0.26537265680321936,0.4307187565547441,0.0,0.6467092902181446,0.0,,,EXPLOIT
51,44,,,0,0,0,0,common,1.0,0.31476579660212467,0.24106914020454348,0.39593286856895826,0.0,0.6589620315069069,0.0,,,EXPLOIT
52,44,,,0,0,1,1,rare,0.0,0.8422476802843352,0.22616899450553055,0.5298273120835713,0.0,0.6702828487611752,0.0,,,EXPLOIT
53,44,,,0,0,0,0,common,0.0,0.7954022322086189,0.49340719155933865,0.6094997881210855,0.0,0.6444537434127425,0.0,,,EXPLOIT
54,44,,,0,0,0,1,common,0.0,0.56125,0.6570384245005596,0.5950248516847598,0.0,0.6145615297112361,0.0,,,EXPLORE
55,44,,,0,1,0,0,rare,0.0,0.5170114509356023,0.6931057453561368,0.5716208314600125,0.0,0.5795675451324172,0.0,,,EXPLORE
56,44,,,0,1,1,1,common,1.0,0.4525390078151821,0.6775643776399228,0.5358962843665633,0.0,0.5380461305586947,0.0,,,EXPLORE
57,44,,,0,0,1,1,rare,1.0,0.2941503550798683,0.6189516496079888,0.4633725055805548,0.0,0.48798587735056503,0.0,,,EXPLORE
58,44,,,0,1,1,1,common,0.0,0.8088022691980856,0.6865035103125795,0.5670014346658141,0.0,0.5153959709402507,0.0,,,EXPLORE
59,44,,,0,1,1,1,common,1.0,0.47427852502124435,0.6050898248493309,0.5391845617724431,0.0,0.4603069270671299,0.0,,,EXPLORE
60,44,,,0,0,1,1,rare,0.0,0.6917189587361912,0.6919133118515997,0.5849448808615675,0.0,0.39186656644495704,0.0,,,EXPLORE
61,44,,,0,0,0,0,common,0.0,0.3360574431081415,0.6141986381270232,0.5102786495355397,0.0,0.3045569198962589,0.0,,,EXPLORE
62,44,,,0,0,0,0,common,1.0,0.781562661979708,0.5189260380041459,0.5916638532687901,0.0,0.18933349700867463,0.0,,,EXPLORE
63,44,,,0,0,0,0,common,1.0,0.5080157302868102,0.6876506281632302,0.5665694163741961,0.0,0.09090909090909093,0.0,,,EXPLORE
64,44,,,0,1,1,0,common,1.0,0.94198546875,0.6629034391523541,0.6791942320869373,0.0,0.09090909090909093,0.0,,,EXPLORE
65,44,,,0,1,1,0,common,0.0,0.38770944531249996,0.6908174855503295,0.5917487960546061,0.0,0.09090909090909093,0.0,,,EXPLORE
66,44,,,0,0,0,1,common,0.0,0.36481250000000004,0.6104203349611416,0.5236679072382242,0.0,0.09090909090909093,0.0,,,EXPLORE
67,44,,,0,0,0,0,common,1.0,0.3302102246864267,0.6921615577582988,0.46563060247268495,0.0,0.09090909090909093,0.0,,,EXPLORE
68,44,,,0,0,0,1,common,1.0,0.762871875,0.635291847514289,0.5548029842308794,0.0,0.17965545529122232,0.0,,,EXPLORE
69,44,,,0,1,1,0,common,0.0,0.252011139453125,0.5379559229748866,0.46396543079755304,0.0,0.09090909090909093,0.0,,,EXPLORE
70,44,,,0,0,1,1,rare,1.0,0.5503826768214757,0.3961668940969275,0.4898906046047298,0.0,0.17965545529122232,0.0,,,EXPLORE
71,44,,,0,0,1,1,rare,1.0,0.3577487399339593,0.3266304801662904,0.4502480452034986,0.0,0.25195053896963665,0.0,,,EXPLORE
72,44,,,0,0,0,1,common,0.0,0.50413328125,0.2852931616199379,0.466413616017449,0.0,0.31197800201026266,0.0,,,EXPLORE
73,44,,,0,0,0,0,common,1.0,0.21463664604617738,0.5522029615210673,0.3908805250260675,0.0,0.3626137856372424,0.0,,,EXPLORE
74,44,,,0,1,1,1,common,0.0,0.7674633190429265,0.423951972484948,0.5038553632311252,0.0,0.4059000327452924,0.0,,,EXPLORE
75,44,,,0,0,0,0,common,1.0,0.13951381993001533,0.33534787046549674,0.39455290024079226,0.0,0.32267046047166775,0.0,,,EXPLORE
76,44,,,0,0,0,0,common,1.0,0.09068398295450997,0.2643795282032271,0.30339222505490754,0.0,0.37171025917319694,0.0,,,EXPLOIT
77,44,,,0,1,1,1,common,1.0,0.5011488426220978,0.22417931627257637,0.3627192103250646,0.0,0.41373254236826185,0.0,,,EXPLOIT
78,44,,,0,0,1,1,rare,1.0,0.3257467477043635,0.4436244540937887,0.35162747153885426,0.0,0.45014130885562853,0.0,,,EXPLOIT
79,44,,,0,0,0,0,common,1.0,0.05894458892043153,0.40825890006387866,0.2638226067533274,0.0,0.48198944222641793,0.0,,,EXPLOIT
80,44,,,0,0,0,0,common,1.0,0.038313982798280466,0.3857203294215344,0.19617001956681332,0.0,0.5100820120718337,0.0,,,EXPLOIT
81,44,,,0,0,1,1,rare,1.0,0.21173538600783626,0.3713304171895419,0.2008396294991202,0.0,0.5350451313687602,0.0,,,EXPLOIT
82,44,,,0,0,0,1,common,1.0,0.6723133671875,0.3621034861668681,0.34228175080563417,0.0,0.5573730633938077,0.0,,,EXPLOIT
83,44,,,0,0,0,0,common,1.0,0.024904088818882286,0.35616351357623754,0.24706845220960857,0.0,0.5774611928376786,0.0,,,EXPLOIT
84,44,,,0,0,1,0,rare,0.0,0.16380724064453123,0.3523278769987587,0.22209008874008537,0.0,0.5956295742360611,0.0,,,EXPLOIT
85,44,,,0,0,0,0,common,1.0,0.016187657732273486,0.6393550354328839,0.16031935943774178,0.0,0.6121400565621009,0.0,,,EXPLOIT
86,44,,,0,0,1,1,rare,1.0,0.13762800090509353,0.5469323816486432,0.1535119518779473,0.0,0.6272089395098613,0.0,,,EXPLOIT
87,44,,,0,0,0,0,common,0.0,0.9894780224740223,0.4759619649131063,0.4043017730567698,0.0,0.6410164650118548,0.0,,,EXPLOIT
88,44,,,0,1,1,1,common,1.0,0.08945820058831078,0.6815585424623937,0.3098487013162321,0.0,0.653714030311977,0.0,,,EXPLOIT
89,44,,,0,0,0,1,common,1.0,0.437003688671875,0.670799286123742,0.34799519752292496,0.0,0.6654297361456203,0.0,,,EXPLOIT
90,44,,,0,0,1,1,rare,1.0,0.05814783038240201,0.6882179311796552,0.2610409873807681,0.0,0.6762727017501239,0.0,,,EXPLOIT
91,44,,,0,1,1,1,common,1.0,0.0377960897485613,0.649206607225466,0.19406751809110603,0.0,0.686336455056029,0.0,,,EXPLOIT
92,44,,,0,0,0,1,common,1.0,0.28405239763671875,0.6910586225563728,0.22106298195478985,0.0,0.695701621331933,0.0,,,EXPLOIT
