trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,56,,,0,0,1,1,rare,0.0,0.5,0.6931471803599453,0.15,0.0,0.0,0.5,,,EXPLOIT
2,56,,,0,0,0,0,common,1.0,0.5,0.6354546081677416,0.255,0.0,0.0,0.5433789954337899,,,EXPLORE
3,56,,,0,0,1,0,rare,0.0,0.5,0.6856999791554921,0.3285,0.0,0.0,0.5794962364913165,,,EXPLORE
4,56,,,0,0,0,1,common,1.0,0.5,0.6578897610714223,0.37995,0.0,0.0,0.6100329171214658,,,EXPLORE
5,56,,,0,0,1,1,rare,0.0,0.325,0.678192000721634,0.36346500000000004,0.0,0.0,0.6361884525043351,,,EXPLORE
6,56,,,0,1,1,0,common,0.0,0.325,0.6658919143832673,0.3519255,0.0,0.0,0.65884152052499,,,EXPLORE
7,56,,,0,1,1,1,common,1.0,0.78875,0.686773437746204,0.48297284999999995,0.0,0.0,0.678650554588017,,,EXPLORE
8,56,,,0,1,1,1,common,0.0,0.48731250000000004,0.6325598751947884,0.48427474499999995,0.0,0.0,0.6961186809978029,,,EXPLORE
9,56,,,0,1,0,1,rare,0.0,0.675,0.6925816230524229,0.5414923215,0.0,0.0,0.7116369601865663,,,EXPLORE
10,56,,,0,1,1,1,common,0.0,0.316753125,0.6530653598115096,0.47407056255,0.0,0.0,0.6756587360654348,,,EXPLORE
11,56,,,0,0,0,0,common,1.0,0.32499999999999996,0.5994434819992212,0.429349393785,0.0,0.0,0.6934716112368869,,,EXPLORE
12,56,,,0,0,0,0,common,1.0,0.21124999999999994,0.413641140489285,0.36391957564949995,0.0,0.0,0.7092784229506323,,,EXPLORE
13,56,,,0,0,0,0,common,1.0,0.13731249999999995,0.2978627089116709,0.2959374529546499,0.0,0.0,0.7233993116180732,,,EXPLORE
14,56,,,0,0,0,0,common,1.0,0.08925312499999993,0.23440460863279694,0.23393215456825492,0.0,0.0,0.7360897385987358,,,EXPLORE
15,56,,,0,0,0,0,common,1.0,0.05801453125,0.1988653363862184,0.18115686757277843,0.0,0.0,0.7475560350335974,,,EXPLORE
16,56,,,0,1,1,1,common,1.0,0.79411046875,0.17814795430534647,0.36504294792594494,0.0,0.0,0.7579666709244695,,,EXPLORE
17,56,,,0,1,1,1,common,0.0,0.48382819531250004,0.3839600414747515,0.40067852214191146,0.0,0.0,0.7674605584948766,,,EXPLORE
18,56,,,0,1,0,0,rare,0.0,0.9622905546875,0.2611542679013993,0.569162131905588,0.0,0.0,0.7761532621508442,,,EXPLORE
19,56,,,0,0,1,1,rare,1.0,0.685511673046875,0.1974334556524008,0.604066994247974,0.0,0.0,0.7544607649251798,,,EXPLORE
20,56,,,0,1,1,1,common,0.0,0.5544174125195312,0.18383782042817742,0.5891721197294412,0.0,0.0,0.7284042090498766,,,EXPLORE
21,56,,,0,0,0,0,common,1.0,0.374511139453125,0.1514744811853189,0.5247738256465463,0.0,0.0,0.6965211702739985,,,EXPLORE
22,56,,,0,0,0,0,common,1.0,0.24343224064453128,0.14431884644182014,0.44037135014594175,0.0,0.0,0.6566136342713994,,,EXPLORE
23,56,,,0,0,0,0,common,1.0,0.15823095641894536,0.13982493072427477,0.3557292320278428,0.0,0.0,0.6766945060361514,,,EXPLORE
24,56,,,0,0,0,0,common,0.0,0.8971498783276856,0.13696911144279716,0.5181554259177956,0.0,0.0,0.6943876730737395,,,EXPLORE
25,56,,,0,0,0,0,common,1.0,0.41685257908700435,0.3503270413274553,0.48776457186855826,0.0,0.0,0.653907161490334,,,EXPLORE
26,56,,,0,0,0,0,common,1.0,0.27095417640655284,0.2558117754384679,0.4227214532299566,0.0,0.0,0.6743205832200209,,,EXPLORE
27,56,,,0,0,0,0,common,1.0,0.1761202146642593,0.20482231864815337,0.34874108166024737,0.0,0.0,0.6922886715902691,,,EXPLORE
28,56,,,0,1,1,1,common,1.0,0.6396286818623047,0.17618646880586306,0.4360073617208645,0.0,0.0,0.7082252284123459,,,EXPLORE
29,56,,,0,0,0,1,common,0.0,0.4387500000000001,0.3898375035283479,0.43683015320460516,0.0,0.0,0.7224556758457693,,,EXPLORE
30,56,,,0,0,0,0,common,0.0,0.8855218604682314,0.6469294846010922,0.571437665383693,0.0,0.0,0.7352394555398942,,,EXPLORE
31,56,,,0,1,1,1,common,1.0,0.41575864321049805,0.6882828906230827,0.5247339587317345,0.0,0.0,0.7049475438514448,,,EXPLORE
32,56,,,0,1,1,1,common,0.0,0.7297568819131762,0.5831371232592851,0.5862408356861669,0.0,0.0,0.6672584548434978,,,EXPLORE
33,56,,,0,1,0,1,rare,0.0,0.28518750000000004,0.6915362420519113,0.4959248349803168,0.0,0.0,0.619088570364502,,,EXPLORE
34,56,,,0,1,1,1,common,1.0,0.5256580267564355,0.6674413491254387,0.5048447925131524,0.0,0.0,0.6440051484937643,,,EXPLORE
35,56,,,0,1,1,0,common,1.0,0.78875,0.6543802413716228,0.5900163547592066,0.0,0.0,0.5886363412987003,,,EXPLORE
36,56,,,0,0,0,0,common,0.0,0.5755892093043504,0.5333389103782399,0.5856882111227497,0.0,0.0,0.5137675983849258,,,EXPLORE
37,56,,,0,1,1,1,common,1.0,0.34167771739168296,0.4150646067795656,0.5124850630034297,0.0,0.0,0.40690249481472157,,,EXPLORE
38,56,,,0,1,0,0,rare,1.0,0.6258670139521723,0.3238694006177829,0.5464996482880524,0.0,0.0,0.24196642027362533,,,EXPLORE
39,56,,,0,1,1,0,common,1.0,0.5126875,0.27107614788652107,0.5363560038016366,0.0,0.0,0.09090909090909093,,,EXPLORE
40,56,,,0,0,0,0,common,1.0,0.4068135590689119,0.240054665746307,0.4974932703818192,0.0,0.0,0.09090909090909093,,,EXPLORE
41,56,,,0,0,1,1,rare,1.0,0.22209051630459398,0.4491825258586774,0.41487244415865154,0.0,0.0,0.23017705927636645,,,EXPLORE
42,56,,,0,1,1,1,common,0.0,0.8556411644020139,0.595520231671714,0.5471030602316602,0.0,0.0,0.33155527035247095,,,EXPLORE
43,56,,,0,1,1,1,common,1.0,0.4438332431386909,0.678078240755336,0.5161221151037694,0.0,0.0,0.11586571025734585,,,EXPLORE
44,56,,,0,0,1,0,rare,0.0,0.6667531250000001,0.6872612636338405,0.5613114180726385,0.0,0.0,0.09090909090909093,,,EXPLORE
45,56,,,0,0,1,1,rare,1.0,0.28849160804014906,0.5468787716803488,0.4794654750628916,0.0,0.0,0.09090909090909093,,,EXPLORE
46,56,,,0,1,1,1,common,0.0,0.8124804547739031,0.6741776978958225,0.5793699689761951,0.0,0.0,0.23017705927636645,,,EXPLORE
47,56,,,0,1,1,0,common,1.0,0.56661046875,0.6447701070030941,0.5755421189083365,0.0,0.0,0.09090909090909093,,,EXPLORE
48,56,,,0,1,1,0,common,0.0,0.6317031953125,0.6920913985217023,0.5923904418295856,0.0,0.0,0.09090909090909093,,,EXPLORE
49,56,,,0,1,1,0,common,0.0,0.410607076953125,0.6132708889217098,0.5378554323666473,0.0,0.0,0.09090909090909093,,,EXPLORE
