trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,55,,,0,1,0,0,rare,1.0,0.5,0.6931471803599453,0.15,0.0,0.0,0.5,,,EXPLOIT
2,55,,,0,1,0,1,rare,0.0,0.5,0.6354546081677415,0.255,0.0,0.0,0.5433789954337899,,,EXPLORE
3,55,,,0,1,1,1,common,1.0,0.5,0.6856999791554921,0.3285,0.0,0.0,0.5794962364913165,,,EXPLORE
4,55,,,0,0,0,0,common,1.0,0.32499999999999996,0.6578897610714223,0.32744999999999996,0.0,0.0,0.6100329171214658,,,EXPLORE
5,55,,,0,1,1,1,common,1.0,0.32499999999999996,0.6899871311518821,0.3267149999999999,0.0,0.0,0.6361884525043351,,,EXPLORE
6,55,,,0,0,0,0,common,0.0,0.7887500000000001,0.6779395004436102,0.46532549999999995,0.0,0.0,0.65884152052499,,,EXPLORE
7,55,,,0,1,0,0,rare,1.0,0.4873124999999999,0.5201912000283845,0.47192159999999994,0.0,0.0,0.678650554588017,,,EXPLORE
8,55,,,0,0,0,0,common,1.0,0.31675312499999997,0.4463096103230097,0.4253710574999999,0.0,0.0,0.6961186809978029,,,EXPLORE
9,55,,,0,0,1,1,rare,1.0,0.21124999999999994,0.6116779481657867,0.36113474024999986,0.0,0.0,0.7116369601865663,,,EXPLORE
10,55,,,0,0,0,0,common,1.0,0.20588953124999998,0.6795583811600383,0.31456117754999985,0.0,0.0,0.7255139427248888,,,EXPLORE
11,55,,,0,0,0,0,common,1.0,0.1338281953125,0.6931471803599453,0.26034128287874986,0.0,0.0,0.7379963399676884,,,EXPLORE
12,55,,,0,0,0,1,common,0.0,0.325,0.687360402198774,0.27973889801512486,0.0,0.0,0.7492837770280747,,,EXPLORE
13,55,,,0,1,0,1,rare,1.0,0.78875,0.5734625179939725,0.43244222861058734,0.0,0.0,0.7595395145573263,,,EXPLORE
14,55,,,0,0,0,0,common,1.0,0.08698832695312497,0.5281944948836482,0.3288060581133486,0.0,0.0,0.768898368448788,,,EXPLORE
15,55,,,0,0,0,0,common,0.0,0.9434575874804688,0.6387414426290744,0.5132015169234847,0.0,0.0,0.7774726461630808,,,EXPLORE
16,55,,,0,0,0,0,common,1.0,0.3867525681376953,0.4301974795870108,0.47526683228774785,0.0,0.0,0.7560315860740666,,,EXPLORE
17,55,,,0,1,1,1,common,1.0,0.13731249999999995,0.5889672586627752,0.37388053260142345,0.0,0.0,0.7656928584160171,,,EXPLORE
18,55,,,0,0,0,0,common,1.0,0.25138916928950195,0.5609090826173685,0.337133123607847,0.0,0.0,0.7745322103163864,,,EXPLORE
19,55,,,0,0,0,0,common,1.0,0.16340296003817623,0.6462596237216822,0.2850140745369457,0.0,0.0,0.7826498547978545,,,EXPLORE
20,55,,,0,0,0,0,common,1.0,0.1062119240248145,0.6807688000329806,0.23137342938330632,0.0,0.0,0.7901303500647611,,,EXPLORE
