trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,43,,,0,0,0,0,common,1.0,0.5,0.6931471803599453,0.15,0.0,0.5,0.5,,,EXPLOIT
2,43,,,0,0,0,0,common,1.0,0.32499999999999996,0.6354546081677415,0.20249999999999999,0.0,0.5260663507109005,0.5433789954337899,,,EXPLOIT
3,43,,,0,0,0,1,common,1.0,0.5,0.5505918514747256,0.29174999999999995,0.0,0.5493262427328857,0.5794962364913165,,,EXPLOIT
4,43,,,0,0,1,0,rare,0.0,0.5,0.4860578635263486,0.35422499999999996,0.0,0.570208762497792,0.6100329171214658,,,EXPLOIT
5,43,,,0,1,1,1,common,1.0,0.5,0.6858209294008828,0.39795749999999996,0.0,0.5890597666503006,0.6361884525043351,,,EXPLOIT
6,43,,,0,1,1,1,common,1.0,0.32499999999999996,0.6677057572910239,0.37607024999999994,0.0,0.6061611288293314,0.65884152052499,,,EXPLOIT
7,43,,,0,0,0,1,common,0.0,0.675,0.5990684725733888,0.46574917499999996,0.0,0.621744881595395,0.678650554588017,,,EXPLOIT
8,43,,,0,0,0,0,common,1.0,0.21124999999999994,0.43103026189705107,0.3893994224999999,0.0,0.6360037662619006,0.6961186809978029,,,EXPLOIT
9,43,,,0,1,1,1,common,0.0,0.7887500000000001,0.6178613883632222,0.5092045957499999,0.0,0.6490992118689946,0.7116369601865663,,,EXPLOIT
10,43,,,0,0,0,0,common,1.0,0.13731249999999995,0.6822478255100086,0.39763696702499984,0.0,0.6199612001357326,0.6756587360654348,,,EXPLORE
11,43,,,0,0,0,1,common,0.0,0.4387500000000001,0.6058408075063247,0.4099708769174999,0.0,0.6343689093443354,0.6934716112368869,,,EXPLOIT
12,43,,,0,1,1,0,common,0.0,0.325,0.6903848210863854,0.38447961384224993,0.0,0.6475953744748558,0.7092784229506323,,,EXPLOIT
13,43,,,0,1,0,0,rare,1.0,0.08925312499999993,0.6542710885208193,0.2959116671895749,0.0,0.6597795536792638,0.7233993116180732,,,EXPLOIT
14,43,,,0,1,1,0,common,0.0,0.21125000000000002,0.6768066313185104,0.2705131670327024,0.0,0.6710394324486034,0.7360897385987358,,,EXPLOIT
15,43,,,0,0,1,1,rare,1.0,0.4873124999999999,0.6706913985012619,0.33555296692289166,0.0,0.681475836463299,0.7475560350335974,,,EXPLOIT
16,43,,,0,0,0,0,common,0.0,0.94198546875,0.5488978666700367,0.5174827174710241,0.0,0.6911754418113739,0.7579666709244695,,,EXPLOIT
17,43,,,0,0,0,0,common,0.0,0.6122905546875,0.6859773736820791,0.5459250686359669,0.0,0.6684024259536675,0.732645037204968,,,EXPLOIT
18,43,,,0,1,0,0,rare,1.0,0.6020111394531249,0.6772597556864457,0.5627508898811142,0.0,0.6422881984757176,0.7017544856209711,,,EXPLOIT
19,43,,,0,1,0,1,rare,0.0,0.28518750000000004,0.5316521563219336,0.4794818729167799,0.0,0.6120408709834769,0.6632330893410177,,,EXPLORE
20,43,,,0,1,1,1,common,1.0,0.31675312499999997,0.6717129342334094,0.4306632485417459,0.0,0.6271182286125714,0.6825113348454727,,,EXPLOIT
21,43,,,0,1,1,1,common,1.0,0.20588953124999998,0.523295492489716,0.36323113335422214,0.0,0.6409331913223931,0.699539233589739,,,EXPLOIT
22,43,,,0,1,1,1,common,1.0,0.1338281953125,0.3987820468934048,0.29441025194170545,0.0,0.653637319037536,0.7146883576583105,,,EXPLOIT
23,43,,,0,1,1,1,common,1.0,0.08698832695312497,0.32285061403894444,0.2321836744451313,0.0,0.6653588444940604,0.7282527428948292,,,EXPLOIT
24,43,,,0,1,0,0,rare,1.0,0.39130724064453126,0.2781642102027455,0.2799207443049513,0.0,0.6762069949400028,0.7404681106064385,,,EXPLOIT
25,43,,,0,1,1,1,common,1.0,0.05654241251953118,0.2514240968539861,0.21290724476932524,0.0,0.6862753873745737,0.7515256411784913,,,EXPLOIT
26,43,,,0,1,1,1,common,1.0,0.03675256813769523,0.2350569373602452,0.16006084177983623,0.0,0.6956447210438451,0.7615820198733573,,,EXPLOIT
27,43,,,0,1,0,0,rare,1.0,0.2543497064189453,0.2248501316946696,0.18834750117156893,0.0,0.7043849312296434,0.770766881093725,,,EXPLOIT
28,43,,,0,1,1,1,common,1.0,0.02388916928950191,0.21839800423884162,0.13901000160694882,0.0,0.7125569260205098,0.7791884045880647,,,EXPLOIT
29,43,,,0,1,1,1,common,1.0,0.015527960038176247,0.21428092230129478,0.10196538913631704,0.0,0.7202139973203798,0.7869375775813626,,,EXPLOIT
30,43,,,0,1,1,1,common,1.0,0.010093174024814577,0.2116371784634192,0.07440372460286629,0.0,0.7274029752202941,0.7940914796865002,,,EXPLOIT
31,43,,,0,1,1,1,common,0.0,0.9934394368838705,0.20993238754831461,0.35011443828716754,0.0,0.7341651785881388,0.8007158423741602,,,EXPLOIT
32,43,,,0,1,1,1,common,1.0,0.35426436602548417,0.4812768999081249,0.35135941660866254,0.0,0.7405372026462829,0.8068670632740017,,,EXPLOIT
33,43,,,0,1,1,1,common,0.0,0.7697281620834353,0.3722777946113367,0.47687004025109436,0.0,0.7465515752440917,0.8125938061374525,,,EXPLOIT
34,43,,,0,1,0,0,rare,1.0,0.16532730917231442,0.6033692967082556,0.3834072209274603,0.0,0.7522373066745962,0.8179382825997233,,,EXPLOIT
35,43,,,0,1,1,0,common,0.0,0.1373125,0.45538564908030554,0.30957880464922216,0.0,0.757620352651572,0.8229372872034103,,,EXPLOIT
36,43,,,0,1,1,1,common,1.0,0.49967669464576703,0.6441239688568882,0.3666081716481856,0.0,0.7627240060382452,0.8276230393742774,,,EXPLOIT
37,43,,,0,0,0,1,common,0.0,0.18537187500000002,0.49120857854043926,0.3122372826537299,0.0,0.7675692297996966,0.8320238730902018,,,EXPLOIT
38,43,,,0,1,1,1,common,1.0,0.3247898515197486,0.4044844796527598,0.3160030533135355,0.0,0.7721749412167733,0.8361648054455392,,,EXPLOIT
39,43,,,0,1,1,1,common,1.0,0.21111340348783658,0.299828617459038,0.2845361583658258,0.0,0.7765582554868259,0.8400680082154887,,,EXPLOIT
40,43,,,0,1,0,0,rare,1.0,0.10746275096200442,0.24154256532082435,0.23141413614467937,0.0,0.7807346953244988,0.8437532011934705,,,EXPLOIT
41,43,,,0,1,1,1,common,1.0,0.13722371226709384,0.20834794120883443,0.2031570089814037,0.0,0.7847183719730764,0.8472379820339583,,,EXPLOIT
42,43,,,0,1,1,1,common,0.0,0.910804587026389,0.18875112659249138,0.41545128239489926,0.0,0.7885221420747767,0.8505381042453588,,,EXPLOIT
