trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,55,,,0,1,0,0,rare,1.0,0.5,0.6931471803599453,0.15,0.0,0.5,0.5,,,EXPLOIT
2,55,,,0,1,0,1,rare,0.0,0.5,0.6354546081677415,0.255,0.0,0.5260663507109005,0.5433789954337899,,,EXPLOIT
3,55,,,0,1,1,1,common,1.0,0.5,0.6856999791554921,0.3285,0.0,0.5493262427328857,0.5794962364913165,,,EXPLOIT
4,55,,,0,0,0,0,common,1.0,0.32499999999999996,0.6578897610714223,0.32744999999999996,0.0,0.570208762497792,0.6100329171214658,,,EXPLOIT
5,55,,,0,0,0,1,common,0.0,0.325,0.6899871311518821,0.326715,0.0,0.5890597666503006,0.6361884525043351,,,EXPLOIT
6,55,,,0,0,0,0,common,0.0,0.7887500000000001,0.6215444327629247,0.46532549999999995,0.0,0.6061611288293314,0.65884152052499,,,EXPLOIT
7,55,,,0,1,0,0,rare,1.0,0.4873124999999999,0.49735996573643637,0.47192159999999994,0.0,0.621744881595395,0.678650554588017,,,EXPLOIT
8,55,,,0,1,1,1,common,1.0,0.32499999999999996,0.38428650708525486,0.4278451199999999,0.0,0.6360037662619006,0.6961186809978029,,,EXPLOIT
9,55,,,0,1,0,0,rare,1.0,0.31675312499999997,0.3161582414545554,0.3945175214999999,0.0,0.6490992118689946,0.7116369601865663,,,EXPLOIT
10,55,,,0,1,1,1,common,1.0,0.21124999999999994,0.2758752611116851,0.33953726504999987,0.0,0.661167445672263,0.7255139427248888,,,EXPLOIT
11,55,,,0,0,0,0,common,1.0,0.20588953124999998,0.2516113411124764,0.2994429449099999,0.0,0.6723242264513416,0.7379963399676884,,,EXPLOIT
12,55,,,0,0,0,1,common,0.0,0.21125000000000002,0.45311249065363224,0.2729850614369999,0.0,0.6826685496483146,0.7492837770280747,,,EXPLOIT
13,55,,,0,1,0,1,rare,1.0,0.8626875,0.29615426347159557,0.44989579300589994,0.0,0.6922855757947949,0.7595395145573263,,,EXPLOIT
14,55,,,0,1,1,1,common,1.0,0.13731249999999995,0.2794222758150084,0.3561208051041299,0.0,0.7012489657746,0.768898368448788,,,EXPLOIT
15,55,,,0,1,1,1,common,0.0,0.9107468750000001,0.26888969992119605,0.522508626072891,0.0,0.7096227585168867,0.7774726461630808,,,EXPLOIT
16,55,,,0,1,1,1,common,1.0,0.40801453124999987,0.5544724881991949,0.4881603976260236,0.0,0.6893790720804099,0.7560315860740666,,,EXPLOIT
17,55,,,0,1,1,1,common,1.0,0.2652094453124999,0.44116194115409446,0.42127511193196643,0.0,0.6985377135843482,0.7656928584160171,,,EXPLOIT
18,55,,,0,1,1,0,common,1.0,0.5,0.36821384601655716,0.4448925783523765,0.0,0.7070878477884343,0.7745322103163864,,,EXPLOIT
19,55,,,0,1,1,1,common,1.0,0.17238613945312498,0.3237619399002526,0.363140646682601,0.0,0.7150877783368382,0.7826498547978545,,,EXPLOIT
20,55,,,0,0,0,0,common,1.0,0.1338281953125,0.29656449243413263,0.29434691127157064,0.0,0.7225885913482974,0.7901303500647611,,,EXPLOIT
21,55,,,0,0,0,0,common,1.0,0.08698832695312497,0.49011830859201816,0.23213933597603695,0.0,0.7296352387408935,0.7970455415222241,,,EXPLOIT
22,55,,,0,0,0,1,common,0.0,0.439253125,0.6122978344384017,0.29427347268322585,0.0,0.7362674321197464,0.8034568643548727,,,EXPLOIT
23,55,,,0,0,0,0,common,1.0,0.05654241251953118,0.39662882778866376,0.22295415463411744,0.0,0.7425203847803798,0.8094171631411251,,,EXPLOIT
