seed,trial,path_choice,reward_total,junction_pause_duration,reorientation_count,retreat_return_count,commit_latency,commit_reason,junction_deliberation_proxy,mode_at_junction,final_mode,one_shot_fired,config_name,ablation_name
70,0,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,1,open,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,2,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,3,open,0.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,4,open,0.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,5,open,1.0,7,5,0,6,timeout,9.02535169073515,explore,exploit,False,stage3_1a,full
70,6,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,7,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,8,covered,0.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
70,9,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,10,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,11,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,12,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,13,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,14,covered,1.0,7,3,0,6,bound,7.02535169073515,explore,exploit,False,stage3_1a,full
70,15,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,16,covered,0.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
70,17,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,18,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,19,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,20,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,21,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,22,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,23,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,24,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,25,covered,0.0,7,1,0,6,bound,5.025351690735149,explore,exploit,False,stage3_1a,full
70,26,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,27,open,1.0,7,1,0,6,bound,5.025351690735149,explore,exploit,False,stage3_1a,full
70,28,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,29,open,1.0,7,5,0,6,timeout,9.02535169073515,explore,exploit,False,stage3_1a,full
70,30,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,31,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,32,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,33,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,34,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,35,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,36,open,1.0,7,1,0,6,bound,5.025351690735149,explore,exploit,False,stage3_1a,full
70,37,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,38,open,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,39,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,40,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,41,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,42,covered,1.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
70,43,open,1.0,7,3,0,6,timeout,7.02535169073515,explore,exploit,False,stage3_1a,full
70,44,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,45,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,46,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,47,covered,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,48,covered,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,49,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,50,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,51,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,52,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,53,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,54,open,0.0,7,5,0,6,timeout,9.02535169073515,explore,exploit,False,stage3_1a,full
70,55,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,56,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,57,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,58,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,59,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,60,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,61,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,62,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,63,covered,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,64,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,65,open,1.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,66,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,67,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,68,open,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,69,covered,1.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
70,70,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,71,open,0.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,72,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,73,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,74,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,75,open,0.0,7,5,0,6,timeout,9.02535169073515,explore,exploit,False,stage3_1a,full
70,76,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,77,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,78,open,1.0,7,3,0,6,timeout,7.02535169073515,explore,exploit,False,stage3_1a,full
70,79,open,1.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,80,open,0.0,7,3,0,6,timeout,7.02535169073515,explore,exploit,False,stage3_1a,full
70,81,open,1.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
70,82,open,1.0,7,2,0,6,timeout,6.02535169073515,explore,exploit,False,stage3_1a,full
70,83,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,84,covered,0.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
70,85,covered,1.0,7,1,0,6,bound,5.025351690735149,explore,exploit,False,stage3_1a,full
70,86,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,87,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,88,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,89,open,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,90,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,91,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,92,covered,0.0,4,0,0,3,bound,2.995732273553991,explore,exploit,False,stage3_1a,full
70,93,open,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,94,covered,1.0,7,4,0,6,bound,8.02535169073515,explore,exploit,False,stage3_1a,full
70,95,open,0.0,7,4,0,6,timeout,8.02535169073515,explore,exploit,False,stage3_1a,full
70,96,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
70,97,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
70,98,covered,1.0,7,2,0,6,bound,6.02535169073515,explore,exploit,False,stage3_1a,full
70,99,open,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
