trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,196646,,,0,0,1,1,rare,1.0,,,,,,,,,
2,909240,,,0,0,1,1,rare,1.0,,,,,,,,,
3,502152,,,0,1,1,1,common,1.0,,,,,,,,,
4,360131,,,0,0,0,1,common,0.0,,,,,,,,,
5,441798,,,0,1,1,0,common,1.0,,,,,,,,,
6,538772,,,0,1,0,0,rare,1.0,,,,,,,,,
7,158382,,,0,1,0,0,rare,1.0,,,,,,,,,
8,968521,,,0,1,1,1,common,1.0,,,,,,,,,
9,595700,,,0,1,0,0,rare,1.0,,,,,,,,,
10,425731,,,0,1,1,1,common,1.0,,,,,,,,,
11,409643,,,0,1,1,1,common,0.0,,,,,,,,,
12,373994,,,0,1,1,0,common,1.0,,,,,,,,,
13,258580,,,0,0,1,0,rare,0.0,,,,,,,,,
14,56439,,,0,0,0,1,common,0.0,,,,,,,,,
15,669433,,,0,1,1,1,common,1.0,,,,,,,,,
16,814843,,,0,1,1,1,common,1.0,,,,,,,,,
17,981238,,,0,1,0,0,rare,0.0,,,,,,,,,
18,521990,,,0,1,1,1,common,1.0,,,,,,,,,
19,332719,,,0,1,0,0,rare,1.0,,,,,,,,,
20,389934,,,0,1,1,1,common,1.0,,,,,,,,,
21,62854,,,0,1,1,0,common,1.0,,,,,,,,,
22,406929,,,0,1,0,0,rare,0.0,,,,,,,,,
23,513982,,,0,1,1,0,common,0.0,,,,,,,,,
24,283743,,,0,0,0,1,common,0.0,,,,,,,,,
25,638738,,,0,0,1,0,rare,0.0,,,,,,,,,
26,861179,,,0,0,1,1,rare,1.0,,,,,,,,,
27,212821,,,0,0,0,0,common,1.0,,,,,,,,,
28,31619,,,0,0,0,0,common,1.0,,,,,,,,,
29,62279,,,0,0,1,1,rare,0.0,,,,,,,,,
30,139470,,,0,1,0,0,rare,1.0,,,,,,,,,
31,760756,,,0,0,0,0,common,1.0,,,,,,,,,
32,644282,,,0,0,1,0,rare,1.0,,,,,,,,,
33,148731,,,0,1,1,1,common,0.0,,,,,,,,,
34,521703,,,0,0,0,0,common,1.0,,,,,,,,,
35,483204,,,0,1,0,0,rare,1.0,,,,,,,,,
36,375658,,,0,0,1,0,rare,1.0,,,,,,,,,
37,610911,,,0,1,1,0,common,0.0,,,,,,,,,
38,323958,,,0,0,0,0,common,1.0,,,,,,,,,
39,96830,,,0,0,1,1,rare,1.0,,,,,,,,,
40,854088,,,0,0,0,0,common,0.0,,,,,,,,,
41,827962,,,0,0,1,1,rare,0.0,,,,,,,,,
42,82159,,,0,0,0,0,common,0.0,,,,,,,,,
43,747384,,,0,0,0,0,common,1.0,,,,,,,,,
44,220332,,,0,0,0,0,common,1.0,,,,,,,,,
45,593131,,,0,0,1,0,rare,0.0,,,,,,,,,
46,775488,,,0,0,0,0,common,1.0,,,,,,,,,
47,623487,,,0,1,1,1,common,1.0,,,,,,,,,
48,664674,,,0,1,0,0,rare,0.0,,,,,,,,,
49,600332,,,0,0,0,0,common,1.0,,,,,,,,,
50,478619,,,0,1,1,0,common,0.0,,,,,,,,,
51,222746,,,0,0,0,1,common,1.0,,,,,,,,,
52,11818,,,0,0,0,0,common,1.0,,,,,,,,,
53,800315,,,0,0,0,0,common,0.0,,,,,,,,,
