trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,67233,,,0,0,0,0,common,1.0,,,,,,,,,
2,30595,,,0,0,1,0,rare,1.0,,,,,,,,,
3,101007,,,0,0,0,1,common,0.0,,,,,,,,,
4,717803,,,0,0,1,0,rare,0.0,,,,,,,,,
5,173491,,,0,1,1,0,common,0.0,,,,,,,,,
6,558228,,,0,1,1,1,common,1.0,,,,,,,,,
7,747669,,,0,1,1,1,common,1.0,,,,,,,,,
8,398279,,,0,1,0,1,rare,0.0,,,,,,,,,
9,580701,,,0,1,1,1,common,1.0,,,,,,,,,
10,468741,,,0,1,1,1,common,1.0,,,,,,,,,
11,810467,,,0,1,1,1,common,1.0,,,,,,,,,
12,672662,,,0,1,1,1,common,1.0,,,,,,,,,
13,644991,,,0,1,0,0,rare,1.0,,,,,,,,,
14,264679,,,0,1,1,1,common,1.0,,,,,,,,,
15,800259,,,0,1,1,1,common,0.0,,,,,,,,,
16,143491,,,0,1,1,1,common,1.0,,,,,,,,,
17,476991,,,0,1,1,1,common,0.0,,,,,,,,,
18,421585,,,0,0,1,1,rare,0.0,,,,,,,,,
19,783128,,,0,1,1,0,common,0.0,,,,,,,,,
20,963274,,,0,0,0,0,common,1.0,,,,,,,,,
21,754534,,,0,0,0,0,common,1.0,,,,,,,,,
22,964129,,,0,0,0,0,common,1.0,,,,,,,,,
23,379503,,,0,0,0,0,common,0.0,,,,,,,,,
24,555203,,,0,0,1,0,rare,1.0,,,,,,,,,
25,192684,,,0,0,0,0,common,1.0,,,,,,,,,
26,380796,,,0,0,0,0,common,1.0,,,,,,,,,
27,722664,,,0,0,0,1,common,0.0,,,,,,,,,
28,988054,,,0,0,0,1,common,0.0,,,,,,,,,
29,48441,,,0,0,0,0,common,0.0,,,,,,,,,
30,92815,,,0,1,1,1,common,1.0,,,,,,,,,
31,493297,,,0,1,1,1,common,1.0,,,,,,,,,
32,1788,,,0,1,1,1,common,1.0,,,,,,,,,
33,729046,,,0,1,0,0,rare,0.0,,,,,,,,,
34,46487,,,0,1,1,0,common,1.0,,,,,,,,,
35,681218,,,0,1,1,0,common,0.0,,,,,,,,,
36,684870,,,0,1,0,0,rare,1.0,,,,,,,,,
37,411902,,,0,1,0,0,rare,0.0,,,,,,,,,
38,861834,,,0,1,0,0,rare,1.0,,,,,,,,,
39,818895,,,0,1,1,1,common,1.0,,,,,,,,,
40,908901,,,0,1,0,0,rare,1.0,,,,,,,,,
41,326351,,,0,1,1,1,common,1.0,,,,,,,,,
42,362936,,,0,1,1,1,common,0.0,,,,,,,,,
43,840254,,,0,1,1,0,common,1.0,,,,,,,,,
44,708194,,,0,0,1,1,rare,1.0,,,,,,,,,
45,101004,,,0,1,0,1,rare,0.0,,,,,,,,,
46,830132,,,0,1,0,0,rare,1.0,,,,,,,,,
47,930623,,,0,1,0,0,rare,1.0,,,,,,,,,
48,852675,,,0,1,0,0,rare,0.0,,,,,,,,,
49,33546,,,0,0,0,0,common,0.0,,,,,,,,,
50,29208,,,0,0,0,0,common,1.0,,,,,,,,,
51,853237,,,0,0,0,0,common,0.0,,,,,,,,,
52,949960,,,0,0,0,1,common,0.0,,,,,,,,,
53,759595,,,0,0,0,0,common,0.0,,,,,,,,,
54,757914,,,0,1,0,0,rare,0.0,,,,,,,,,
55,985855,,,0,1,1,1,common,0.0,,,,,,,,,
56,552550,,,0,0,0,1,common,0.0,,,,,,,,,
57,382177,,,0,0,0,1,common,0.0,,,,,,,,,
58,507075,,,0,1,1,0,common,0.0,,,,,,,,,
59,888053,,,0,1,1,1,common,1.0,,,,,,,,,
60,762569,,,0,1,1,0,common,1.0,,,,,,,,,
61,651855,,,0,1,1,0,common,1.0,,,,,,,,,
62,215166,,,0,1,1,0,common,1.0,,,,,,,,,
63,26260,,,0,1,1,1,common,1.0,,,,,,,,,
64,547761,,,0,1,1,0,common,0.0,,,,,,,,,
65,722173,,,0,0,0,0,common,1.0,,,,,,,,,
66,584198,,,0,1,0,0,rare,1.0,,,,,,,,,
67,249188,,,0,0,0,0,common,1.0,,,,,,,,,
68,719266,,,0,1,0,0,rare,1.0,,,,,,,,,
69,380273,,,0,0,0,0,common,1.0,,,,,,,,,
70,658989,,,0,1,1,1,common,0.0,,,,,,,,,
71,690873,,,0,0,0,0,common,0.0,,,,,,,,,
72,194862,,,0,1,1,0,common,0.0,,,,,,,,,
73,951462,,,0,0,0,0,common,0.0,,,,,,,,,
74,473345,,,0,0,0,0,common,1.0,,,,,,,,,
75,446254,,,0,0,0,0,common,0.0,,,,,,,,,
76,597955,,,0,1,1,0,common,0.0,,,,,,,,,
77,745887,,,0,1,1,0,common,1.0,,,,,,,,,
78,610265,,,0,1,1,0,common,1.0,,,,,,,,,
79,209582,,,0,1,1,0,common,0.0,,,,,,,,,
80,504414,,,0,0,0,0,common,1.0,,,,,,,,,
81,171912,,,0,0,0,0,common,0.0,,,,,,,,,
82,522368,,,0,1,1,1,common,1.0,,,,,,,,,
83,695722,,,0,0,0,0,common,0.0,,,,,,,,,
84,400590,,,0,1,1,1,common,0.0,,,,,,,,,
85,192733,,,0,0,1,0,rare,1.0,,,,,,,,,
86,963886,,,0,1,1,0,common,1.0,,,,,,,,,
87,560440,,,0,0,1,1,rare,1.0,,,,,,,,,
88,105842,,,0,0,0,0,common,1.0,,,,,,,,,
89,204130,,,0,1,0,0,rare,1.0,,,,,,,,,
90,740511,,,0,1,0,0,rare,0.0,,,,,,,,,
91,406076,,,0,1,0,1,rare,0.0,,,,,,,,,
92,149781,,,0,0,0,0,common,1.0,,,,,,,,,
93,102989,,,0,0,0,0,common,1.0,,,,,,,,,
94,189248,,,0,1,1,0,common,1.0,,,,,,,,,
95,701377,,,0,0,0,0,common,1.0,,,,,,,,,
96,813058,,,0,0,0,0,common,0.0,,,,,,,,,
97,654791,,,0,1,1,1,common,1.0,,,,,,,,,
98,964122,,,0,1,1,1,common,1.0,,,,,,,,,
99,319722,,,0,1,0,0,rare,0.0,,,,,,,,,
100,215441,,,0,0,0,0,common,1.0,,,,,,,,,
101,469706,,,0,0,1,1,rare,0.0,,,,,,,,,
102,52913,,,0,0,0,0,common,1.0,,,,,,,,,
103,444825,,,0,1,1,0,common,0.0,,,,,,,,,
104,344748,,,0,0,1,0,rare,0.0,,,,,,,,,
105,492079,,,0,1,0,0,rare,0.0,,,,,,,,,
106,570728,,,0,0,0,1,common,1.0,,,,,,,,,
107,235916,,,0,0,0,1,common,0.0,,,,,,,,,
108,354593,,,0,0,0,0,common,1.0,,,,,,,,,
109,715702,,,0,1,0,0,rare,1.0,,,,,,,,,
110,739523,,,0,0,0,0,common,0.0,,,,,,,,,
111,651151,,,0,1,1,1,common,0.0,,,,,,,,,
112,821680,,,0,0,1,0,rare,0.0,,,,,,,,,
113,892576,,,0,0,1,0,rare,0.0,,,,,,,,,
114,517953,,,0,0,0,1,common,0.0,,,,,,,,,
115,648040,,,0,1,1,1,common,1.0,,,,,,,,,
116,380103,,,0,0,1,1,rare,1.0,,,,,,,,,
117,109764,,,0,0,1,1,rare,1.0,,,,,,,,,
118,953342,,,0,0,0,0,common,0.0,,,,,,,,,
119,471410,,,0,1,1,1,common,1.0,,,,,,,,,
120,696913,,,0,0,1,1,rare,1.0,,,,,,,,,
121,176116,,,0,1,1,1,common,0.0,,,,,,,,,
122,833086,,,0,1,0,1,rare,1.0,,,,,,,,,
123,277795,,,0,0,0,0,common,1.0,,,,,,,,,
124,2649,,,0,0,0,0,common,0.0,,,,,,,,,
125,130294,,,0,1,0,0,rare,1.0,,,,,,,,,
126,560791,,,0,1,1,1,common,1.0,,,,,,,,,
127,468732,,,0,1,1,1,common,1.0,,,,,,,,,
128,860009,,,0,1,1,1,common,1.0,,,,,,,,,
129,706244,,,0,1,1,1,common,1.0,,,,,,,,,
130,562371,,,0,1,1,1,common,1.0,,,,,,,,,
131,947948,,,0,1,0,0,rare,1.0,,,,,,,,,
132,546874,,,0,1,0,0,rare,1.0,,,,,,,,,
133,194151,,,0,1,0,0,rare,1.0,,,,,,,,,
134,449646,,,0,1,1,1,common,1.0,,,,,,,,,
135,417555,,,0,0,1,0,rare,0.0,,,,,,,,,
136,68906,,,0,1,0,0,rare,1.0,,,,,,,,,
137,213621,,,0,1,1,1,common,0.0,,,,,,,,,
138,716016,,,0,0,0,0,common,1.0,,,,,,,,,
139,628105,,,0,1,1,1,common,1.0,,,,,,,,,
140,844763,,,0,0,0,0,common,0.0,,,,,,,,,
141,163694,,,0,1,1,1,common,1.0,,,,,,,,,
142,546812,,,0,1,1,1,common,0.0,,,,,,,,,
143,744595,,,0,1,1,1,common,1.0,,,,,,,,,
144,848696,,,0,0,0,0,common,1.0,,,,,,,,,
145,756595,,,0,0,0,0,common,1.0,,,,,,,,,
146,618134,,,0,0,1,1,rare,1.0,,,,,,,,,
147,811321,,,0,0,0,0,common,1.0,,,,,,,,,
148,734620,,,0,0,0,0,common,0.0,,,,,,,,,
149,872438,,,0,0,0,0,common,0.0,,,,,,,,,
150,105817,,,0,1,0,0,rare,1.0,,,,,,,,,
151,813652,,,0,1,1,1,common,0.0,,,,,,,,,
152,461168,,,0,0,0,0,common,1.0,,,,,,,,,
