trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,209162,,,0,0,1,1,rare,1.0,,,,,,,,,
2,187563,,,0,0,0,1,common,0.0,,,,,,,,,
3,682369,,,0,1,0,1,rare,0.0,,,,,,,,,
4,682671,,,0,1,1,1,common,0.0,,,,,,,,,
5,579118,,,0,1,1,1,common,1.0,,,,,,,,,
6,337246,,,0,1,1,1,common,1.0,,,,,,,,,
7,205559,,,0,1,1,0,common,0.0,,,,,,,,,
8,257758,,,0,1,1,1,common,1.0,,,,,,,,,
9,574036,,,0,1,1,1,common,0.0,,,,,,,,,
10,853738,,,0,0,0,1,common,1.0,,,,,,,,,
11,58257,,,0,1,0,1,rare,1.0,,,,,,,,,
12,435915,,,0,0,0,1,common,0.0,,,,,,,,,
13,960713,,,0,1,1,1,common,1.0,,,,,,,,,
14,936337,,,0,1,1,1,common,1.0,,,,,,,,,
15,525655,,,0,1,0,1,rare,1.0,,,,,,,,,
16,608820,,,0,0,0,1,common,1.0,,,,,,,,,
17,169712,,,0,1,1,1,common,1.0,,,,,,,,,
18,826707,,,0,0,0,1,common,1.0,,,,,,,,,
19,263802,,,0,0,1,0,rare,0.0,,,,,,,,,
20,956690,,,0,1,1,1,common,1.0,,,,,,,,,
21,165518,,,0,0,0,1,common,0.0,,,,,,,,,
22,11742,,,0,1,1,0,common,0.0,,,,,,,,,
23,8187,,,0,1,1,0,common,1.0,,,,,,,,,
24,753993,,,0,1,1,1,common,0.0,,,,,,,,,
25,208820,,,0,1,1,1,common,1.0,,,,,,,,,
26,85388,,,0,0,0,1,common,0.0,,,,,,,,,
27,567687,,,0,1,1,1,common,0.0,,,,,,,,,
28,408809,,,0,0,0,0,common,0.0,,,,,,,,,
29,891307,,,0,1,1,0,common,0.0,,,,,,,,,
30,499875,,,0,0,1,1,rare,1.0,,,,,,,,,
31,647404,,,0,0,0,1,common,0.0,,,,,,,,,
32,413427,,,0,1,0,0,rare,1.0,,,,,,,,,
33,780285,,,0,1,0,1,rare,1.0,,,,,,,,,
34,816734,,,0,1,1,0,common,0.0,,,,,,,,,
35,597909,,,0,1,1,1,common,1.0,,,,,,,,,
36,479263,,,0,1,1,1,common,1.0,,,,,,,,,
37,808875,,,0,1,1,1,common,1.0,,,,,,,,,
38,285351,,,0,1,1,1,common,1.0,,,,,,,,,
39,301305,,,0,1,1,1,common,1.0,,,,,,,,,
40,977540,,,0,1,0,0,rare,0.0,,,,,,,,,
41,472805,,,0,1,1,1,common,1.0,,,,,,,,,
42,359048,,,0,1,1,1,common,1.0,,,,,,,,,
43,122459,,,0,1,0,0,rare,1.0,,,,,,,,,
44,648946,,,0,1,0,1,rare,0.0,,,,,,,,,
45,414701,,,0,1,1,1,common,0.0,,,,,,,,,
46,989223,,,0,1,1,1,common,1.0,,,,,,,,,
47,67088,,,0,0,0,0,common,0.0,,,,,,,,,
48,548601,,,0,0,0,1,common,0.0,,,,,,,,,
49,689442,,,0,1,1,1,common,1.0,,,,,,,,,
50,396791,,,0,0,1,0,rare,1.0,,,,,,,,,
51,1179,,,0,1,1,0,common,0.0,,,,,,,,,
52,103401,,,0,0,1,0,rare,1.0,,,,,,,,,
53,46564,,,0,1,0,0,rare,1.0,,,,,,,,,
54,950347,,,0,1,1,1,common,1.0,,,,,,,,,
55,204701,,,0,0,1,1,rare,1.0,,,,,,,,,
56,487323,,,0,0,0,0,common,1.0,,,,,,,,,
57,408933,,,0,1,1,0,common,0.0,,,,,,,,,
58,876458,,,0,1,1,1,common,1.0,,,,,,,,,
59,178046,,,0,0,1,1,rare,1.0,,,,,,,,,
60,685284,,,0,1,1,1,common,1.0,,,,,,,,,
61,465385,,,0,0,0,0,common,1.0,,,,,,,,,
62,326118,,,0,1,1,1,common,1.0,,,,,,,,,
63,380649,,,0,0,0,0,common,1.0,,,,,,,,,
64,901942,,,0,0,0,0,common,1.0,,,,,,,,,
65,349450,,,0,0,0,0,common,0.0,,,,,,,,,
66,714076,,,0,0,0,1,common,0.0,,,,,,,,,
67,32769,,,0,1,0,0,rare,1.0,,,,,,,,,
68,248979,,,0,1,1,1,common,1.0,,,,,,,,,
69,185246,,,0,0,0,0,common,1.0,,,,,,,,,
70,501372,,,0,1,1,1,common,1.0,,,,,,,,,
71,473384,,,0,1,1,1,common,0.0,,,,,,,,,
72,504836,,,0,1,1,1,common,0.0,,,,,,,,,
73,622404,,,0,0,0,0,common,1.0,,,,,,,,,
74,758264,,,0,0,1,0,rare,0.0,,,,,,,,,
75,430444,,,0,0,0,0,common,1.0,,,,,,,,,
76,647998,,,0,1,1,1,common,1.0,,,,,,,,,
77,992019,,,0,1,1,0,common,0.0,,,,,,,,,
78,115059,,,0,0,0,0,common,1.0,,,,,,,,,
79,563164,,,0,0,1,1,rare,1.0,,,,,,,,,
80,960115,,,0,0,0,0,common,1.0,,,,,,,,,
81,119874,,,0,0,1,1,rare,1.0,,,,,,,,,
82,526366,,,0,0,0,0,common,1.0,,,,,,,,,
83,272034,,,0,0,0,0,common,1.0,,,,,,,,,
84,217192,,,0,0,1,1,rare,1.0,,,,,,,,,
85,322355,,,0,0,0,0,common,1.0,,,,,,,,,
86,892377,,,0,1,1,1,common,0.0,,,,,,,,,
87,867856,,,0,0,0,1,common,0.0,,,,,,,,,
88,587551,,,0,0,1,1,rare,1.0,,,,,,,,,
89,970201,,,0,0,0,0,common,0.0,,,,,,,,,
90,354738,,,0,0,0,0,common,0.0,,,,,,,,,
91,132598,,,0,1,1,1,common,0.0,,,,,,,,,
92,231620,,,0,0,0,0,common,0.0,,,,,,,,,
93,530282,,,0,1,0,1,rare,0.0,,,,,,,,,
94,936501,,,0,0,0,1,common,1.0,,,,,,,,,
95,151678,,,0,0,0,0,common,0.0,,,,,,,,,
96,694023,,,0,0,1,1,rare,0.0,,,,,,,,,
97,116874,,,0,0,0,0,common,0.0,,,,,,,,,
98,828019,,,0,0,1,1,rare,1.0,,,,,,,,,
99,355429,,,0,0,0,0,common,1.0,,,,,,,,,
100,410680,,,0,0,0,1,common,0.0,,,,,,,,,
101,141407,,,0,0,0,0,common,0.0,,,,,,,,,
102,495437,,,0,0,0,0,common,1.0,,,,,,,,,
103,694862,,,0,1,0,1,rare,0.0,,,,,,,,,
104,151499,,,0,0,1,1,rare,1.0,,,,,,,,,
105,775651,,,0,0,0,0,common,1.0,,,,,,,,,
106,492352,,,0,0,0,0,common,1.0,,,,,,,,,
107,314223,,,0,0,1,1,rare,1.0,,,,,,,,,
108,925222,,,0,0,1,1,rare,0.0,,,,,,,,,
109,390854,,,0,0,1,0,rare,0.0,,,,,,,,,
110,868748,,,0,0,1,1,rare,1.0,,,,,,,,,
111,157553,,,0,0,1,1,rare,1.0,,,,,,,,,
112,433248,,,0,1,1,1,common,1.0,,,,,,,,,
113,100695,,,0,0,0,1,common,0.0,,,,,,,,,
114,747003,,,0,0,1,1,rare,1.0,,,,,,,,,
115,448439,,,0,1,0,0,rare,1.0,,,,,,,,,
116,105166,,,0,1,1,1,common,1.0,,,,,,,,,
117,136164,,,0,0,0,0,common,1.0,,,,,,,,,
118,836599,,,0,1,0,0,rare,1.0,,,,,,,,,
119,626545,,,0,1,1,1,common,1.0,,,,,,,,,
120,358773,,,0,1,1,1,common,1.0,,,,,,,,,
121,354341,,,0,0,1,1,rare,1.0,,,,,,,,,
122,326753,,,0,1,1,1,common,0.0,,,,,,,,,
123,96662,,,0,1,1,1,common,1.0,,,,,,,,,
